match_number,date,opponent,catches,stumpings,run_outs
28,2023-04-20,Kolkata Knight Riders,0,0,1
34,2023-04-24,Sunrisers Hyderabad,1,0,0
40,2023-04-29,Sunrisers Hyderabad,2,0,0
44,2023-05-02,Gujarat Titans,1,0,0
50,2023-05-06,Royal Challengers Bangalore,1,0,0
59,2023-05-13,Punjab Kings,0,0,1
64,2023-05-17,Punjab Kings,0,0,1
