innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bangalore,death,84,1,30,16.8,13,1
1,Royal Challengers Bangalore,middle,59,1,54,6.56,5,16
1,Royal Challengers Bangalore,powerplay,40,2,36,6.67,7,21
2,Delhi Daredevils,death,56,3,30,11.2,8,7
2,Delhi Daredevils,middle,74,2,54,8.22,8,16
2,Delhi Daredevils,powerplay,49,2,36,8.17,10,19
