match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2016-04-12,Royal Challengers Bangalore,M Chinnaswamy Stadium,8,9,1,0,88.89,b Parvez Rasool,2
8,2016-04-16,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",6,7,1,0,85.71,c RV Uthappa b M Morkel,2
12,2016-04-18,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",2,4,0,0,50.0,b TG Southee,2
15,2016-04-21,Gujarat Lions,Saurashtra Cricket Association Stadium,53,41,5,0,129.27,not out,2
18,2016-04-23,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",45,44,4,0,102.27,c NS Naik b R Dhawan,2
22,2016-04-26,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",56,53,2,1,105.66,not out,2
27,2016-04-30,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",11,11,2,0,100.0,c & b KW Richardson,2
34,2016-05-06,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",47,40,6,0,117.5,not out,2
37,2016-05-08,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,82,57,10,1,143.86,not out,2
40,2016-05-10,Rising Pune Supergiants,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,33,27,2,2,122.22,c SS Tiwary b R Ashwin,2
42,2016-05-12,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",34,37,3,0,91.89,c SV Samson b A Mishra,2
46,2016-05-15,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",25,22,4,0,113.64,run out (MM Sharma),2
52,2016-05-20,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,10,8,2,0,125.0,run out (CR Brathwaite),2
55,2016-05-22,Kolkata Knight Riders,Eden Gardens,51,30,4,3,170.0,c C Munro b Kuldeep Yadav,1
58,2016-05-25,Kolkata Knight Riders,Feroz Shah Kotla,10,10,2,0,100.0,b M Morkel,2
59,2016-05-27,Gujarat Lions,Feroz Shah Kotla,0,4,0,0,0.0,run out (BB McCullum),2
60,2016-05-29,Royal Challengers Bangalore,M Chinnaswamy Stadium,28,25,3,1,112.0,c CJ Jordan b YS Chahal,2
