innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,JH Kallis,22,23,G Gambhir,35,15,60,38
1,Kolkata Knight Riders,2,MS Bisla,46,29,G Gambhir,18,14,65,43
1,Kolkata Knight Riders,3,YK Pathan,1,3,G Gambhir,0,1,1,4
1,Kolkata Knight Riders,4,MK Tiwary,2,4,G Gambhir,11,9,13,13
1,Kolkata Knight Riders,5,RN ten Doeschate,1,2,MK Tiwary,0,1,1,3
1,Kolkata Knight Riders,6,RN ten Doeschate,2,2,Shakib Al Hasan,1,1,3,3
1,Kolkata Knight Riders,7,LR Shukla,3,4,Shakib Al Hasan,3,3,8,7
1,Kolkata Knight Riders,8,LR Shukla,2,4,B Lee,1,2,3,6
1,Kolkata Knight Riders,9,B Lee,7,2,R Bhatia,4,1,11,3
2,Royal Challengers Bangalore,1,CA Pujara,6,9,CH Gayle,1,1,7,10
2,Royal Challengers Bangalore,2,V Kohli,0,4,CH Gayle,1,7,1,11
2,Royal Challengers Bangalore,3,V Kohli,6,10,AB de Villiers,6,4,12,14
2,Royal Challengers Bangalore,4,SS Tiwary,1,3,AB de Villiers,4,6,5,9
2,Royal Challengers Bangalore,5,MA Agarwal,5,6,SS Tiwary,3,5,8,11
2,Royal Challengers Bangalore,6,DL Vettori,20,12,SS Tiwary,5,4,27,16
2,Royal Challengers Bangalore,7,R Vinay Kumar,7,8,SS Tiwary,9,7,18,15
2,Royal Challengers Bangalore,8,HV Patel,10,9,R Vinay Kumar,14,13,28,22
2,Royal Challengers Bangalore,9,R Vinay Kumar,4,5,Z Khan,11,7,17,12
2,Royal Challengers Bangalore,10,R Vinay Kumar,4,5,Z Khan,11,7,17,12
