innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,8,3,Kolkata Knight Riders,SP Narine,Kuldeep Yadav,PG Pathak,,struck down,False
1,20,3,Delhi Capitals,UT Yadav,Mustafizur Rahman,PG Pathak,,struck down,False
