innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Capitals,AR Patel,4.0,0,28,1,7.0,5,0,0
1,Delhi Capitals,C Sakariya,3.0,0,17,1,5.67,5,0,0
1,Delhi Capitals,Kuldeep Yadav,3.0,0,14,4,4.67,7,0,0
1,Delhi Capitals,Lalit Yadav,3.0,0,32,0,10.67,3,0,1
1,Delhi Capitals,Mustafizur Rahman,4.0,0,18,3,4.5,13,1,0
1,Delhi Capitals,SN Thakur,3.0,0,32,0,10.67,2,2,0
2,Kolkata Knight Riders,AD Russell,1.0,0,14,0,14.0,1,0,0
2,Kolkata Knight Riders,Harshit Rana,3.0,0,24,1,8.0,8,0,1
2,Kolkata Knight Riders,N Rana,1.0,0,14,0,14.0,1,0,0
2,Kolkata Knight Riders,SP Narine,4.0,0,19,1,4.75,13,1,0
2,Kolkata Knight Riders,SS Iyer,1.0,0,7,0,7.0,4,0,0
2,Kolkata Knight Riders,TG Southee,4.0,0,31,0,7.75,5,1,0
2,Kolkata Knight Riders,UT Yadav,4.0,0,24,3,6.0,11,0,0
2,Kolkata Knight Riders,VR Iyer,1.0,0,14,0,14.0,0,0,0
