match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2009-04-18,Rajasthan Royals,Newlands,0,1,0,0,0.0,b AD Mascarenhas,3
5,2009-04-20,Chennai Super Kings,St George's Park,1,4,0,0,25.0,c & b A Flintoff,4
11,2009-04-24,Kings XI Punjab,Kingsmead,35,22,4,2,159.09,c DPMD Jayawardene b YA Abdulla,6
14,2009-04-26,Delhi Daredevils,St George's Park,31,34,3,0,91.18,lbw b A Mishra,4
38,2009-05-10,Mumbai Indians,St George's Park,16,16,0,1,100.0,b SL Malinga,4
41,2009-05-12,Kolkata Knight Riders,SuperSport Park,81,33,7,5,245.45,not out,4
44,2009-05-14,Chennai Super Kings,Kingsmead,46,50,2,1,92.0,c MS Dhoni b JDP Oram,4
52,2009-05-19,Delhi Daredevils,New Wanderers Stadium,25,12,1,3,208.33,c DL Vettori b Y Nagar,4
56,2009-05-21,Deccan Chargers,SuperSport Park,1,4,0,0,25.0,c RP Singh b PP Ojha,5
58,2009-05-23,Chennai Super Kings,New Wanderers Stadium,17,12,0,2,141.67,not out,6
59,2009-05-24,Deccan Chargers,New Wanderers Stadium,27,20,3,1,135.0,c Y Venugopal Rao b A Symonds,5
