match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2011-04-10,Mumbai Indians,Feroz Shah Kotla,29,30,2,1,96.67,c SL Malinga b AG Murtaza,5
7,2011-04-12,Rajasthan Royals,Sawai Mansingh Stadium,0,2,0,0,0.0,c SW Tait b SK Warne,5
16,2011-04-17,Pune Warriors,Dr DY Patil Sports Academy,11,9,0,1,122.22,st RV Uthappa b Yuvraj Singh,4
19,2011-04-19,Deccan Chargers,Feroz Shah Kotla,2,4,0,0,50.0,lbw b DT Christian,3
26,2011-04-23,Kings XI Punjab,Feroz Shah Kotla,19,8,1,2,237.5,not out,6
30,2011-04-26,Royal Challengers Bangalore,Feroz Shah Kotla,16,11,0,2,145.45,c Z Khan b S Aravind,6
33,2011-04-28,Kolkata Knight Riders,Feroz Shah Kotla,1,2,0,0,50.0,c B Lee b Iqbal Abdulla,7
36,2011-04-30,Kochi Tuskers Kerala,Nehru Stadium,0,3,0,0,0.0,lbw b S Sreesanth,3
41,2011-05-02,Kochi Tuskers Kerala,Feroz Shah Kotla,13,14,1,1,92.86,c PA Patel b RP Singh,3
46,2011-05-05,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",7,10,1,0,70.0,c KC Sangakkara b I Sharma,3
49,2011-05-07,Mumbai Indians,Wankhede Stadium,1,7,0,0,14.29,c AT Rayudu b MM Patel,4
56,2011-05-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",25,14,3,2,178.57,c SB Jakati b JA Morkel,1
60,2011-05-15,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,28,28,2,2,100.0,c AC Gilchrist b SJ Srivastava,1
68,2011-05-21,Pune Warriors,Feroz Shah Kotla,8,19,1,0,42.11,c R Sharma b SS Mundhe,1
