match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
2,Punjab Kings,DA Warner,29,21,3,2,138.1,c JM Sharma b HV Patel
2,Punjab Kings,MR Marsh,20,12,2,2,166.67,c RD Chahar b Arshdeep Singh
2,Punjab Kings,SD Hope,33,25,2,2,132.0,c Harpreet Brar b K Rabada
2,Punjab Kings,RR Pant,18,13,2,0,138.46,c JM Bairstow b HV Patel
2,Punjab Kings,RK Bhui,3,7,0,0,42.86,c JM Sharma b Harpreet Brar
2,Punjab Kings,T Stubbs,5,8,0,0,62.5,c Shashank Singh b RD Chahar
2,Punjab Kings,AR Patel,21,13,2,1,161.54,"run out (Tanay Thyagarajan, JM Sharma)"
2,Punjab Kings,Sumit Kumar,2,9,0,0,22.22,c JM Sharma b Arshdeep Singh
2,Punjab Kings,Abishek Porel,32,10,4,2,320.0,not out
2,Punjab Kings,Kuldeep Yadav,1,2,0,0,50.0,"run out (Shashank Singh, HV Patel)"
9,Rajasthan Royals,DA Warner,49,34,5,3,144.12,c Sandeep Sharma b Avesh Khan
9,Rajasthan Royals,MR Marsh,23,12,5,0,191.67,b N Burger
9,Rajasthan Royals,RK Bhui,0,2,0,0,0.0,c SV Samson b N Burger
9,Rajasthan Royals,RR Pant,28,26,2,1,107.69,c SV Samson b YS Chahal
9,Rajasthan Royals,T Stubbs,44,23,2,3,191.3,not out
9,Rajasthan Royals,Abishek Porel,9,10,0,0,90.0,c JC Buttler b YS Chahal
9,Rajasthan Royals,AR Patel,15,13,1,0,115.38,not out
13,Chennai Super Kings,PP Shaw,43,27,4,2,159.26,c MS Dhoni b RA Jadeja
13,Chennai Super Kings,DA Warner,52,35,5,3,148.57,c M Pathirana b Mustafizur Rahman
13,Chennai Super Kings,RR Pant,51,32,4,3,159.38,c RD Gaikwad b M Pathirana
13,Chennai Super Kings,MR Marsh,18,12,2,1,150.0,b M Pathirana
13,Chennai Super Kings,T Stubbs,0,2,0,0,0.0,b M Pathirana
13,Chennai Super Kings,AR Patel,7,8,0,0,87.5,not out
13,Chennai Super Kings,Abishek Porel,9,6,1,0,150.0,not out
16,Kolkata Knight Riders,DA Warner,18,13,2,1,138.46,b MA Starc
16,Kolkata Knight Riders,PP Shaw,10,7,2,0,142.86,c CV Varun b VG Arora
16,Kolkata Knight Riders,MR Marsh,0,2,0,0,0.0,c Ramandeep Singh b MA Starc
