match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
2,Punjab Kings,AR Patel,4.0,0,25,0,6.25,4
2,Punjab Kings,I Sharma,2.0,0,16,1,8.0,8
2,Punjab Kings,KK Ahmed,4.0,0,43,2,10.75,7
2,Punjab Kings,Kuldeep Yadav,4.0,0,20,2,5.0,6
2,Punjab Kings,MR Marsh,4.0,0,52,0,13.0,5
2,Punjab Kings,Sumit Kumar,1.2,0,19,0,14.25,2
9,Rajasthan Royals,A Nortje,4.0,0,48,1,12.0,6
9,Rajasthan Royals,AR Patel,4.0,0,21,1,5.25,6
9,Rajasthan Royals,KK Ahmed,4.0,0,24,1,6.0,14
9,Rajasthan Royals,Kuldeep Yadav,4.0,0,41,1,10.25,5
9,Rajasthan Royals,Mukesh Kumar,4.0,0,49,1,12.25,8
13,Chennai Super Kings,A Nortje,4.0,0,43,0,10.75,5
13,Chennai Super Kings,AR Patel,3.0,0,20,1,6.67,5
13,Chennai Super Kings,I Sharma,3.0,0,23,0,7.67,7
13,Chennai Super Kings,KK Ahmed,4.0,0,21,2,5.25,14
13,Chennai Super Kings,MR Marsh,1.0,0,14,0,14.0,0
13,Chennai Super Kings,Mukesh Kumar,3.0,0,21,3,7.0,8
13,Chennai Super Kings,Rasikh Salam,2.0,0,25,0,12.5,1
16,Kolkata Knight Riders,A Nortje,4.0,0,59,3,14.75,6
16,Kolkata Knight Riders,AR Patel,1.0,0,18,0,18.0,0
16,Kolkata Knight Riders,I Sharma,3.0,0,43,2,14.33,5
16,Kolkata Knight Riders,KK Ahmed,4.0,0,43,1,10.75,11
16,Kolkata Knight Riders,MR Marsh,3.0,0,37,1,12.33,4
16,Kolkata Knight Riders,Rasikh Salam,3.0,0,47,0,15.67,5
16,Kolkata Knight Riders,Sumit Kumar,2.0,0,19,0,9.5,2
20,Mumbai Indians,A Nortje,4.0,0,65,2,16.25,7
20,Mumbai Indians,AR Patel,4.0,0,35,2,8.75,8
20,Mumbai Indians,I Sharma,3.0,0,40,0,13.33,5
20,Mumbai Indians,JA Richardson,4.0,0,40,0,10.0,8
20,Mumbai Indians,KK Ahmed,4.0,0,39,1,9.75,8
20,Mumbai Indians,Lalit Yadav,1.0,0,15,0,15.0,1
26,Lucknow Super Giants,AR Patel,4.0,0,26,0,6.5,6
26,Lucknow Super Giants,I Sharma,4.0,0,36,1,9.0,6
26,Lucknow Super Giants,KK Ahmed,4.0,0,41,2,10.25,10
26,Lucknow Super Giants,Kuldeep Yadav,4.0,0,20,3,5.0,10
26,Lucknow Super Giants,Mukesh Kumar,4.0,0,41,1,10.25,5
32,Gujarat Titans,AR Patel,4.0,0,17,1,4.25,13
32,Gujarat Titans,I Sharma,2.0,0,8,2,4.0,9
32,Gujarat Titans,KK Ahmed,4.0,1,18,1,4.5,14
32,Gujarat Titans,Kuldeep Yadav,4.0,0,16,0,4.0,12
32,Gujarat Titans,Mukesh Kumar,2.3,0,14,3,5.6,8
32,Gujarat Titans,T Stubbs,1.0,0,11,2,11.0,3
35,Sunrisers Hyderabad,A Nortje,3.0,0,31,0,10.33,6
35,Sunrisers Hyderabad,AR Patel,4.0,0,29,1,7.25,4
35,Sunrisers Hyderabad,KK Ahmed,3.0,0,51,0,17.0,3
35,Sunrisers Hyderabad,Kuldeep Yadav,4.0,0,55,4,13.75,8
35,Sunrisers Hyderabad,Lalit Yadav,2.0,0,41,0,20.5,1
35,Sunrisers Hyderabad,Mukesh Kumar,4.0,0,57,1,14.25,4
40,Gujarat Titans,A Nortje,3.0,0,48,1,16.0,6
40,Gujarat Titans,AR Patel,3.0,0,28,1,9.33,4
40,Gujarat Titans,KK Ahmed,2.0,0,26,0,13.0,2
40,Gujarat Titans,Kuldeep Yadav,4.0,0,29,2,7.25,5
40,Gujarat Titans,Mukesh Kumar,4.0,0,41,1,10.25,6
40,Gujarat Titans,Rasikh Salam,4.0,0,44,3,11.0,8
43,Mumbai Indians,AR Patel,2.0,0,24,0,12.0,1
43,Mumbai Indians,KK Ahmed,4.0,0,45,2,11.25,5
43,Mumbai Indians,Kuldeep Yadav,3.0,0,47,0,15.67,2
43,Mumbai Indians,LB Williams,3.0,0,34,0,11.33,6
43,Mumbai Indians,Mukesh Kumar,4.0,0,59,3,14.75,5
43,Mumbai Indians,Rasikh Salam,4.0,0,34,3,8.5,7
47,Kolkata Knight Riders,AR Patel,4.0,0,25,2,6.25,10
47,Kolkata Knight Riders,KK Ahmed,3.0,0,28,0,9.33,9
47,Kolkata Knight Riders,Kuldeep Yadav,4.0,0,34,0,8.5,8
47,Kolkata Knight Riders,LB Williams,3.0,0,38,1,12.67,6
47,Kolkata Knight Riders,Rasikh Salam,2.3,0,30,0,12.0,3
56,Rajasthan Royals,AR Patel,3.0,0,25,1,8.33,9
56,Rajasthan Royals,I Sharma,3.0,0,34,0,11.33,7
56,Rajasthan Royals,KK Ahmed,4.0,0,47,2,11.75,9
56,Rajasthan Royals,Kuldeep Yadav,4.0,0,25,2,6.25,10
56,Rajasthan Royals,Mukesh Kumar,3.0,0,30,2,10.0,6
56,Rajasthan Royals,Rasikh Salam,3.0,0,36,1,12.0,6
62,Royal Challengers Bengaluru,AR Patel,3.0,0,24,0,8.0,5
62,Royal Challengers Bengaluru,I Sharma,3.0,0,31,1,10.33,5
