match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
3,Lucknow Super Giants,AR Patel,4.0,0,38,1,9.5,8
3,Lucknow Super Giants,C Sakariya,4.0,0,53,2,13.25,8
3,Lucknow Super Giants,KK Ahmed,4.0,0,30,2,7.5,14
3,Lucknow Super Giants,Kuldeep Yadav,4.0,0,35,1,8.75,5
3,Lucknow Super Giants,Mukesh Kumar,4.0,0,34,0,8.5,5
7,Gujarat Titans,A Nortje,4.0,0,39,2,9.75,8
7,Gujarat Titans,KK Ahmed,4.0,0,38,1,9.5,8
7,Gujarat Titans,Kuldeep Yadav,3.0,0,18,0,6.0,5
7,Gujarat Titans,MR Marsh,3.1,0,24,1,7.58,4
7,Gujarat Titans,Mukesh Kumar,4.0,0,42,0,10.5,8
11,Rajasthan Royals,A Nortje,4.0,0,44,0,11.0,10
11,Rajasthan Royals,AR Patel,4.0,0,38,0,9.5,6
11,Rajasthan Royals,KK Ahmed,2.0,0,31,0,15.5,3
11,Rajasthan Royals,Kuldeep Yadav,4.0,0,31,1,7.75,8
11,Rajasthan Royals,Mukesh Kumar,4.0,0,36,2,9.0,7
11,Rajasthan Royals,R Powell,2.0,0,18,1,9.0,4
16,Mumbai Indians,A Nortje,4.0,0,35,0,8.75,8
16,Mumbai Indians,AR Patel,4.0,0,20,0,5.0,11
16,Mumbai Indians,Kuldeep Yadav,2.0,0,23,0,11.5,2
16,Mumbai Indians,Lalit Yadav,4.0,0,23,0,5.75,10
16,Mumbai Indians,Mukesh Kumar,2.0,0,30,2,15.0,6
16,Mumbai Indians,Mustafizur Rahman,4.0,0,38,1,9.5,11
20,Royal Challengers Bangalore,A Nortje,4.0,0,31,0,7.75,6
20,Royal Challengers Bangalore,AR Patel,3.0,0,25,1,8.33,9
20,Royal Challengers Bangalore,Kuldeep Yadav,4.0,0,23,2,5.75,9
20,Royal Challengers Bangalore,Lalit Yadav,4.0,0,29,1,7.25,6
20,Royal Challengers Bangalore,MR Marsh,2.0,0,18,2,9.0,4
20,Royal Challengers Bangalore,Mustafizur Rahman,3.0,0,41,0,13.67,2
28,Kolkata Knight Riders,A Nortje,4.0,0,20,2,5.0,15
28,Kolkata Knight Riders,AR Patel,3.0,0,13,2,4.33,12
28,Kolkata Knight Riders,I Sharma,4.0,0,19,2,4.75,13
28,Kolkata Knight Riders,Kuldeep Yadav,3.0,0,15,2,5.0,9
28,Kolkata Knight Riders,MR Marsh,2.0,0,25,0,12.5,2
28,Kolkata Knight Riders,Mukesh Kumar,4.0,0,34,1,8.5,15
34,Sunrisers Hyderabad,A Nortje,4.0,0,33,2,8.25,10
34,Sunrisers Hyderabad,AR Patel,4.0,0,21,2,5.25,8
34,Sunrisers Hyderabad,I Sharma,3.0,0,18,1,6.0,8
34,Sunrisers Hyderabad,Kuldeep Yadav,4.0,0,22,1,5.5,6
34,Sunrisers Hyderabad,MR Marsh,2.0,0,16,0,8.0,3
34,Sunrisers Hyderabad,Mukesh Kumar,3.0,0,27,0,9.0,4
