match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
3,Lucknow Super Giants,PP Shaw,12,9,2,0,133.33,b MA Wood
3,Lucknow Super Giants,DA Warner,56,48,7,0,116.67,c K Gowtham b Avesh Khan
3,Lucknow Super Giants,MR Marsh,0,1,0,0,0.0,b MA Wood
3,Lucknow Super Giants,SN Khan,4,9,1,0,44.44,c K Gowtham b MA Wood
3,Lucknow Super Giants,RR Rossouw,30,20,3,1,150.0,c KR Mayers b Ravi Bishnoi
3,Lucknow Super Giants,R Powell,1,3,0,0,33.33,lbw b Ravi Bishnoi
3,Lucknow Super Giants,Aman Hakim Khan,4,5,0,0,80.0,c N Pooran b Avesh Khan
3,Lucknow Super Giants,AR Patel,16,11,1,1,145.45,c PN Mankad b MA Wood
3,Lucknow Super Giants,Kuldeep Yadav,6,10,0,0,60.0,not out
3,Lucknow Super Giants,C Sakariya,4,4,1,0,100.0,c KH Pandya b MA Wood
3,Lucknow Super Giants,Mukesh Kumar,0,1,0,0,0.0,not out
7,Gujarat Titans,DA Warner,37,32,7,0,115.62,b AS Joseph
7,Gujarat Titans,PP Shaw,7,5,1,0,140.0,c AS Joseph b Mohammed Shami
7,Gujarat Titans,MR Marsh,4,4,1,0,100.0,b Mohammed Shami
7,Gujarat Titans,SN Khan,30,34,2,0,88.24,c J Little b Rashid Khan
7,Gujarat Titans,RR Rossouw,0,1,0,0,0.0,c R Tewatia b AS Joseph
7,Gujarat Titans,Abishek Porel,20,11,0,2,181.82,b Rashid Khan
7,Gujarat Titans,AR Patel,36,22,2,3,163.64,c DA Miller b Mohammed Shami
7,Gujarat Titans,Aman Hakim Khan,8,8,0,1,100.0,c HH Pandya b Rashid Khan
7,Gujarat Titans,Kuldeep Yadav,1,1,0,0,100.0,not out
7,Gujarat Titans,A Nortje,4,2,1,0,200.0,not out
11,Rajasthan Royals,PP Shaw,0,3,0,0,0.0,c SV Samson b TA Boult
11,Rajasthan Royals,DA Warner,65,55,7,0,118.18,lbw b YS Chahal
11,Rajasthan Royals,MK Pandey,0,1,0,0,0.0,lbw b TA Boult
11,Rajasthan Royals,RR Rossouw,14,12,2,0,116.67,c YBK Jaiswal b R Ashwin
11,Rajasthan Royals,Lalit Yadav,38,24,5,0,158.33,b TA Boult
11,Rajasthan Royals,AR Patel,2,6,0,0,33.33,st SV Samson b YS Chahal
11,Rajasthan Royals,R Powell,2,2,0,0,100.0,c SO Hetmyer b R Ashwin
11,Rajasthan Royals,Abishek Porel,7,9,1,0,77.78,c SO Hetmyer b YS Chahal
11,Rajasthan Royals,Kuldeep Yadav,3,7,0,0,42.86,not out
11,Rajasthan Royals,A Nortje,0,1,0,0,0.0,b Sandeep Sharma
11,Rajasthan Royals,Mukesh Kumar,1,1,0,0,100.0,not out
16,Mumbai Indians,DA Warner,51,47,6,0,108.51,c RP Meredith b JP Behrendorff
16,Mumbai Indians,PP Shaw,15,10,3,0,150.0,c C Green b HR Shokeen
16,Mumbai Indians,MK Pandey,26,18,5,0,144.44,c JP Behrendorff b PP Chawla
16,Mumbai Indians,YV Dhull,2,4,0,0,50.0,c N Wadhera b RP Meredith
16,Mumbai Indians,R Powell,4,4,1,0,100.0,lbw b PP Chawla
16,Mumbai Indians,Lalit Yadav,2,4,0,0,50.0,b PP Chawla
16,Mumbai Indians,AR Patel,54,25,4,5,216.0,c Arshad Khan b JP Behrendorff
16,Mumbai Indians,Abishek Porel,1,3,0,0,33.33,c C Green b JP Behrendorff
16,Mumbai Indians,Kuldeep Yadav,0,1,0,0,0.0,run out (N Wadhera)
16,Mumbai Indians,A Nortje,5,3,1,0,166.67,b RP Meredith
16,Mumbai Indians,Mustafizur Rahman,1,1,0,0,100.0,not out
20,Royal Challengers Bangalore,DA Warner,19,13,4,0,146.15,c V Kohli b Vijaykumar Vyshak
20,Royal Challengers Bangalore,PP Shaw,0,2,0,0,0.0,run out (Anuj Rawat)
20,Royal Challengers Bangalore,MR Marsh,0,4,0,0,0.0,c V Kohli b WD Parnell
20,Royal Challengers Bangalore,YV Dhull,1,4,0,0,25.0,lbw b Mohammed Siraj
20,Royal Challengers Bangalore,MK Pandey,50,38,5,1,131.58,lbw b PWH de Silva
20,Royal Challengers Bangalore,Abishek Porel,5,8,0,0,62.5,c WD Parnell b HV Patel
20,Royal Challengers Bangalore,AR Patel,21,14,3,0,150.0,c Mohammed Siraj b Vijaykumar Vyshak
20,Royal Challengers Bangalore,Aman Hakim Khan,18,10,1,1,180.0,c V Kohli b Mohammed Siraj
20,Royal Challengers Bangalore,Lalit Yadav,4,7,0,0,57.14,c GJ Maxwell b Vijaykumar Vyshak
20,Royal Challengers Bangalore,A Nortje,23,14,4,0,164.29,not out
20,Royal Challengers Bangalore,Kuldeep Yadav,7,6,1,0,116.67,not out
28,Kolkata Knight Riders,DA Warner,57,41,11,0,139.02,lbw b CV Varun
28,Kolkata Knight Riders,PP Shaw,13,11,2,0,118.18,b CV Varun
28,Kolkata Knight Riders,MR Marsh,2,9,0,0,22.22,c D Wiese b N Rana
28,Kolkata Knight Riders,PD Salt,5,3,1,0,166.67,c & b AS Roy
