innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Pune Warriors,AC Thomas,4.0,0,23,2,5.75,11,0,0
1,Pune Warriors,JD Ryder,2.0,0,20,0,10.0,3,0,0
1,Pune Warriors,JE Taylor,4.0,0,44,1,11.0,9,1,0
1,Pune Warriors,Kamran Khan,3.0,0,47,0,15.67,5,0,0
1,Pune Warriors,M Manhas,1.0,0,9,0,9.0,1,0,0
1,Pune Warriors,R Sharma,4.0,0,27,2,6.75,8,0,0
1,Pune Warriors,Yuvraj Singh,2.0,0,10,0,5.0,3,0,0
2,Royal Challengers Bangalore,A Mithun,4.0,0,26,0,6.5,8,0,0
2,Royal Challengers Bangalore,CH Gayle,2.0,0,8,1,4.0,4,0,0
2,Royal Challengers Bangalore,DL Vettori,4.0,0,23,1,5.75,9,0,0
2,Royal Challengers Bangalore,J Syed Mohammad,2.0,0,26,1,13.0,3,1,0
2,Royal Challengers Bangalore,S Aravind,4.0,0,35,1,8.75,10,3,0
2,Royal Challengers Bangalore,Z Khan,4.0,0,33,1,8.25,7,1,0
