innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bangalore,death,63,3,30,12.6,9,9
1,Royal Challengers Bangalore,middle,61,2,54,6.78,5,15
1,Royal Challengers Bangalore,powerplay,57,0,36,9.5,9,16
2,Pune Warriors,death,47,2,30,9.4,6,10
2,Pune Warriors,middle,66,2,54,7.33,7,18
2,Pune Warriors,powerplay,42,1,36,7.0,4,13
