match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2020-09-19,Chennai Super Kings,Sheikh Zayed Stadium,3,3,0,0,100.0,c MS Dhoni b L Ngidi,7
5,2020-09-23,Kolkata Knight Riders,Sheikh Zayed Stadium,1,3,0,0,33.33,not out,7
17,2020-10-04,Sunrisers Hyderabad,Sharjah Cricket Stadium,20,4,2,2,500.0,not out,7
20,2020-10-06,Rajasthan Royals,Sheikh Zayed Stadium,12,17,0,1,70.59,c S Gopal b JC Archer,5
27,2020-10-11,Delhi Capitals,Sheikh Zayed Stadium,12,7,2,0,171.43,not out,7
36,2020-10-18,Kings XI Punjab,Dubai International Cricket Stadium,34,30,4,1,113.33,c DJ Hooda b Ravi Bishnoi,5
45,2020-10-25,Rajasthan Royals,Sheikh Zayed Stadium,3,4,0,0,75.0,not out,7
48,2020-10-28,Royal Challengers Bangalore,Sheikh Zayed Stadium,10,10,1,0,100.0,c CH Morris b YS Chahal,5
56,2020-11-03,Sunrisers Hyderabad,Sharjah Cricket Stadium,0,3,0,0,0.0,c KS Williamson b S Nadeem,5
57,2020-11-05,Delhi Capitals,Dubai International Cricket Stadium,13,10,0,1,130.0,c DR Sams b MP Stoinis,6
60,2020-11-10,Delhi Capitals,Dubai International Cricket Stadium,1,1,0,0,100.0,not out,7
