innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Daredevils,1,DA Warner,7,11,V Sehwag,23,15,33,26
1,Delhi Daredevils,2,JR Hopes,8,9,V Sehwag,2,3,10,12
1,Delhi Daredevils,3,MS Wade,8,9,JR Hopes,17,11,25,20
1,Delhi Daredevils,4,Y Venugopal Rao,24,21,JR Hopes,19,14,47,33
1,Delhi Daredevils,5,NV Ojha,16,10,JR Hopes,10,9,27,19
1,Delhi Daredevils,6,IK Pathan,6,4,NV Ojha,0,1,9,5
1,Delhi Daredevils,7,IK Pathan,7,3,Y Nagar,0,2,9,5
2,Royal Challengers Bangalore,1,CH Gayle,0,1,TM Dilshan,0,1,1,2
2,Royal Challengers Bangalore,2,V Kohli,48,30,CH Gayle,26,13,82,43
2,Royal Challengers Bangalore,3,V Kohli,7,6,AB de Villiers,5,2,12,8
2,Royal Challengers Bangalore,4,V Kohli,1,2,SS Tiwary,0,0,1,2
2,Royal Challengers Bangalore,5,CA Pujara,7,12,SS Tiwary,4,8,11,20
2,Royal Challengers Bangalore,6,SS Tiwary,14,12,DL Vettori,10,14,32,25
2,Royal Challengers Bangalore,7,A Mithun,0,2,DL Vettori,0,0,0,2
2,Royal Challengers Bangalore,8,J Syed Mohammad,13,10,DL Vettori,8,5,22,15
