innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bangalore,A Mithun,4.0,0,37,2,9.25,10,3,2
1,Royal Challengers Bangalore,CH Gayle,2.0,0,20,0,10.0,2,0,0
1,Royal Challengers Bangalore,DL Vettori,4.0,0,25,1,6.25,8,1,0
1,Royal Challengers Bangalore,J Syed Mohammad,2.0,0,17,0,8.5,2,0,0
1,Royal Challengers Bangalore,S Aravind,4.0,0,30,1,7.5,9,1,0
1,Royal Challengers Bangalore,Z Khan,4.0,0,27,1,6.75,12,2,0
2,Delhi Daredevils,AB Dinda,3.3,0,36,1,10.29,7,2,0
2,Delhi Daredevils,IK Pathan,3.0,0,26,0,8.67,7,0,0
2,Delhi Daredevils,JR Hopes,4.0,0,25,1,6.25,8,1,0
2,Delhi Daredevils,M Morkel,4.0,0,25,3,6.25,13,1,1
2,Delhi Daredevils,UT Yadav,4.0,0,37,0,9.25,6,0,0
2,Delhi Daredevils,Y Nagar,1.0,0,3,1,3.0,3,0,0
