innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Pune Warriors,death,37,5,40,5.55,2,18
1,Pune Warriors,middle,49,2,40,7.35,6,16
1,Pune Warriors,powerplay,29,3,34,5.12,4,20
2,Kings XI Punjab,death,46,1,37,7.46,5,15
2,Kings XI Punjab,middle,38,1,37,6.16,4,15
2,Kings XI Punjab,powerplay,32,1,32,6.0,6,18
