innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kings XI Punjab,AD Mascarenhas,4.0,0,25,5,6.25,10,1,0
1,Kings XI Punjab,Harmeet Singh,3.0,0,23,2,7.67,9,1,0
1,Kings XI Punjab,P Awana,4.0,0,18,0,4.5,10,0,0
1,Kings XI Punjab,P Kumar,4.0,0,19,0,4.75,17,3,0
1,Kings XI Punjab,PP Chawla,4.0,0,23,1,5.75,8,0,0
2,Pune Warriors,A Nehra,3.0,0,22,0,7.33,7,0,0
2,Pune Warriors,AB Dinda,3.0,0,18,1,6.0,10,0,0
2,Pune Warriors,AD Mathews,3.0,0,20,1,6.67,9,0,0
2,Pune Warriors,JD Ryder,2.0,0,12,0,6.0,5,0,0
2,Pune Warriors,MN Samuels,3.4,0,27,0,7.36,11,0,0
2,Pune Warriors,R Sharma,3.0,0,17,1,5.67,6,0,0
