match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2015-04-10,Kings XI Punjab,Maharashtra Cricket Association Stadium,5,6,0,0,83.33,lbw b Sandeep Sharma,2
6,2015-04-12,Delhi Daredevils,Feroz Shah Kotla,11,12,1,0,91.67,c Yuvraj Singh b AD Mathews,2
9,2015-04-14,Mumbai Indians,"Sardar Patel Stadium, Motera",17,16,3,0,106.25,c RG Sharma b R Vinay Kumar,2
11,2015-04-16,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,26,30,2,0,86.67,c NV Ojha b RS Bopara,2
18,2015-04-21,Kings XI Punjab,"Sardar Patel Stadium, Motera",5,2,1,0,250.0,not out,8
22,2015-04-24,Royal Challengers Bangalore,"Sardar Patel Stadium, Motera",4,7,0,0,57.14,b YS Chahal,6
32,2015-05-01,Mumbai Indians,Wankhede Stadium,76,46,7,3,165.22,c J Suchith b MJ McClenaghan,3
41,2015-05-07,Sunrisers Hyderabad,Brabourne Stadium,21,10,0,3,210.0,b B Kumar,7
47,2015-05-10,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",26,17,1,2,152.94,c DR Smith b DJ Bravo,6
54,2015-05-16,Kolkata Knight Riders,Brabourne Stadium,8,9,1,0,88.89,c G Gambhir b AD Russell,4
58,2015-05-20,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,5,8,0,0,62.5,c KD Karthik b HV Patel,3
