innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,AM Rahane,5,5,DJM Short,6,3,11,8
1,Rajasthan Royals,2,BA Stokes,16,12,AM Rahane,1,5,17,17
1,Rajasthan Royals,3,SV Samson,37,22,AM Rahane,25,19,62,41
1,Rajasthan Royals,4,AM Rahane,14,11,JC Buttler,8,5,22,16
1,Rajasthan Royals,5,RA Tripathi,15,11,JC Buttler,21,13,38,24
1,Rajasthan Royals,6,K Gowtham,2,1,RA Tripathi,0,0,3,1
2,Delhi Daredevils,1,GJ Maxwell,0,1,C Munro,0,0,0,1
2,Delhi Daredevils,2,GJ Maxwell,17,11,RR Pant,15,10,34,21
2,Delhi Daredevils,3,CH Morris,7,4,RR Pant,5,4,12,8
2,Delhi Daredevils,4,V Shankar,3,3,CH Morris,0,1,4,4
2,Delhi Daredevils,5,CH Morris,10,2,SS Iyer,0,0,10,2
