match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2021-04-11,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",15,13,1,1,115.38,b Rashid Khan,2
5,2021-04-13,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",33,24,5,1,137.5,c KA Pollard b RD Chahar,2
10,2021-04-18,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",21,9,2,2,233.33,c DT Christian b KA Jamieson,2
15,2021-04-21,Chennai Super Kings,"Wankhede Stadium, Mumbai",0,1,0,0,0.0,c L Ngidi b DL Chahar,2
18,2021-04-24,Rajasthan Royals,"Wankhede Stadium, Mumbai",11,19,1,0,57.89,run out (),2
21,2021-04-26,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",9,8,2,0,112.5,lbw b Mohammed Shami,1
25,2021-04-29,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",43,38,3,1,113.16,c SPD Smith b Avesh Khan,2
31,2021-09-20,Royal Challengers Bangalore,"Zayed Cricket Stadium, Abu Dhabi",48,34,6,1,141.18,c Mohammed Siraj b YS Chahal,1
34,2021-09-23,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",13,9,1,1,144.44,b JJ Bumrah,1
38,2021-09-26,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",9,5,2,0,180.0,run out (AT Rayudu),1
41,2021-09-28,Delhi Capitals,Sharjah Cricket Stadium,30,33,1,2,90.91,c SS Iyer b K Rabada,1
45,2021-10-01,Punjab Kings,Dubai International Cricket Stadium,7,7,1,0,100.0,b Arshdeep Singh,2
49,2021-10-03,Sunrisers Hyderabad,Dubai International Cricket Stadium,57,51,10,0,111.76,c JO Holder b S Kaul,1
54,2021-10-07,Rajasthan Royals,Sharjah Cricket Stadium,56,44,4,2,127.27,c YBK Jaiswal b CH Morris,1
58,2021-10-11,Royal Challengers Bangalore,Sharjah Cricket Stadium,29,18,4,0,161.11,c AB de Villiers b HV Patel,1
59,2021-10-13,Delhi Capitals,Sharjah Cricket Stadium,46,46,1,1,100.0,c RR Pant b Avesh Khan,1
60,2021-10-15,Chennai Super Kings,Dubai International Cricket Stadium,51,43,6,0,118.6,lbw b DL Chahar,1
