match_number,date,opponent,catches,stumpings,run_outs
20,2023-04-15,Royal Challengers Bangalore,1,0,0
28,2023-04-20,Kolkata Knight Riders,0,0,1
64,2023-05-17,Punjab Kings,1,0,0
