match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
16,2023-04-11,Mumbai Indians,"Arun Jaitley Stadium, Delhi",2,4,0,0,50.0,c N Wadhera b RP Meredith,4
20,2023-04-15,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",1,4,0,0,25.0,lbw b Mohammed Siraj,4
67,2023-05-20,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",13,15,1,0,86.67,c TU Deshpande b RA Jadeja,5
