match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2025-03-25,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",5,8,1,0,62.5,c Arshad Khan b K Rabada,2
13,2025-04-01,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",69,34,9,3,202.94,c Ravi Bishnoi b DS Rathi,2
18,2025-04-05,Rajasthan Royals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",17,16,2,0,106.25,c PWH de Silva b K Kartikeya,2
22,2025-04-08,Chennai Super Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0,2,0,0,0.0,b Mukesh Choudhary,2
27,2025-04-12,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",42,23,7,1,182.61,c PJ Cummins b E Malinga,2
31,2025-04-15,Kolkata Knight Riders,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",30,15,2,3,200.0,c Ramandeep Singh b Harshit Rana,2
34,2025-04-18,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",13,9,2,0,144.44,c TH David b B Kumar,2
37,2025-04-20,Royal Challengers Bengaluru,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",33,17,5,1,194.12,c TH David b KH Pandya,2
44,2025-04-26,Kolkata Knight Riders,"Eden Gardens, Kolkata",83,49,6,6,169.39,c R Powell b VG Arora,2
49,2025-04-30,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",54,36,5,3,150.0,c D Brevis b Noor Ahmad,2
54,2025-05-04,Lucknow Super Giants,"Himachal Pradesh Cricket Association Stadium, Dharamsala",91,48,6,7,189.58,c N Pooran b DS Rathi,2
58,2025-05-08,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",50,28,7,0,178.57,not out,2
59,2025-05-18,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",21,10,3,1,210.0,c SV Samson b TU Deshpande,2
66,2025-05-24,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",28,18,4,1,155.56,b V Nigam,2
69,2025-05-26,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",13,16,1,1,81.25,c Ashwani Kumar b JJ Bumrah,2
71,2025-05-29,Royal Challengers Bengaluru,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",18,10,2,1,180.0,c JM Sharma b B Kumar,2
73,2025-06-01,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",6,9,1,0,66.67,c RJW Topley b TA Boult,2
74,2025-06-03,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",26,22,0,2,118.18,c B Kumar b KH Pandya,2
