match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2017-04-06,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,27,17,3,1,158.82,c MA Agarwal b BA Stokes,7
7,2017-04-09,Kolkata Knight Riders,Wankhede Stadium,17,17,1,1,100.0,c R Dhawan b CR Woakes,6
10,2017-04-12,Sunrisers Hyderabad,Wankhede Stadium,11,11,0,1,100.0,c S Dhawan b B Kumar,5
12,2017-04-14,Royal Challengers Bangalore,M Chinnaswamy Stadium,70,47,3,5,148.94,c AB de Villiers b YS Chahal,6
16,2017-04-16,Gujarat Lions,Wankhede Stadium,39,23,2,3,169.57,c RA Jadeja b AJ Tye,5
25,2017-04-22,Delhi Daredevils,Wankhede Stadium,26,29,4,0,89.66,c SV Samson b PJ Cummins,5
28,2017-04-24,Rising Pune Supergiant,Wankhede Stadium,9,9,1,0,100.0,c SPD Smith b Imran Tahir,6
35,2017-04-29,Gujarat Lions,Saurashtra Cricket Association Stadium,15,11,2,0,136.36,c BB McCullum b Basil Thampi,5
38,2017-05-01,Royal Challengers Bangalore,Wankhede Stadium,17,13,2,0,130.77,c TM Head b YS Chahal,5
45,2017-05-06,Delhi Daredevils,Feroz Shah Kotla,63,35,5,4,180.0,not out,3
48,2017-05-08,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",5,9,0,0,55.56,c V Shankar b B Kumar,6
51,2017-05-11,Kings XI Punjab,Wankhede Stadium,50,24,1,5,208.33,not out,5
54,2017-05-13,Kolkata Knight Riders,Eden Gardens,13,11,0,1,118.18,c YK Pathan b TA Boult,5
57,2017-05-16,Rising Pune Supergiant,Wankhede Stadium,7,10,1,0,70.0,c SPD Smith b Washington Sundar,5
59,2017-05-19,Kolkata Knight Riders,M Chinnaswamy Stadium,9,7,1,0,128.57,not out,6
60,2017-05-21,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",7,3,0,1,233.33,c MK Tiwary b A Zampa,6
