innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Pune Warriors,1,JD Ryder,12,15,TD Paine,2,6,16,21
1,Pune Warriors,2,TD Paine,0,1,M Manhas,0,1,1,2
1,Pune Warriors,3,RV Uthappa,0,1,TD Paine,0,2,0,3
1,Pune Warriors,4,Yuvraj Singh,0,2,RV Uthappa,0,0,0,2
1,Pune Warriors,5,MD Mishra,12,10,RV Uthappa,17,14,35,23
1,Pune Warriors,6,M Kartik,11,13,RV Uthappa,21,17,35,27
1,Pune Warriors,7,RV Uthappa,7,5,WD Parnell,4,3,11,8
1,Pune Warriors,8,WD Parnell,5,5,R Sharma,8,5,13,10
1,Pune Warriors,9,R Sharma,5,2,SB Wagh,2,2,7,4
1,Pune Warriors,10,AC Thomas,0,2,R Sharma,0,2,0,4
2,Mumbai Indians,1,JEC Franklin,6,8,SR Tendulkar,1,2,9,10
2,Mumbai Indians,2,AT Rayudu,33,35,SR Tendulkar,34,37,74,72
2,Mumbai Indians,3,RG Sharma,1,3,AT Rayudu,4,5,6,8
2,Mumbai Indians,4,A Symonds,16,15,RG Sharma,19,15,35,30
