innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,AG Murtaza,4.0,0,18,2,4.5,13,0,0
1,Mumbai Indians,AN Ahmed,3.0,0,13,2,4.33,8,0,0
1,Mumbai Indians,JEC Franklin,3.0,0,32,1,10.67,6,0,2
1,Mumbai Indians,KA Pollard,1.0,0,13,0,13.0,2,0,1
1,Mumbai Indians,MM Patel,2.2,1,8,3,3.43,10,0,0
1,Mumbai Indians,SL Malinga,4.0,0,28,2,7.0,12,1,1
2,Pune Warriors,AC Thomas,4.0,0,16,1,4.0,14,0,0
2,Pune Warriors,JD Ryder,2.0,0,15,0,7.5,1,0,0
2,Pune Warriors,M Kartik,4.0,0,29,0,7.25,6,1,0
2,Pune Warriors,R Sharma,3.0,0,14,1,4.67,8,0,0
2,Pune Warriors,SB Wagh,2.0,0,9,1,4.5,5,0,0
2,Pune Warriors,WD Parnell,4.0,0,28,0,7.0,8,0,0
2,Pune Warriors,Yuvraj Singh,1.0,0,5,0,5.0,2,0,0
