match_number,date,opponent,catches,stumpings,run_outs
22,2024-04-08,Kolkata Knight Riders,2,0,0
46,2024-04-28,Sunrisers Hyderabad,5,0,0
68,2024-05-18,Royal Challengers Bengaluru,2,0,0
