innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,V Sehwag,7,10,M Vohra,15,12,23,22
1,Kings XI Punjab,2,M Vohra,6,7,GJ Bailey,1,2,7,9
1,Kings XI Punjab,3,WP Saha,77,40,M Vohra,46,33,129,72
1,Kings XI Punjab,4,WP Saha,11,4,GJ Maxwell,0,1,11,5
1,Kings XI Punjab,5,WP Saha,27,11,DA Miller,1,1,29,12
2,Kolkata Knight Riders,1,RV Uthappa,5,3,G Gambhir,1,1,6,4
2,Kolkata Knight Riders,2,MK Pandey,29,17,G Gambhir,22,16,53,33
2,Kolkata Knight Riders,3,MK Pandey,34,22,YK Pathan,36,22,71,44
2,Kolkata Knight Riders,4,MK Pandey,13,5,Shakib Al Hasan,12,7,26,12
2,Kolkata Knight Riders,5,MK Pandey,8,3,RN ten Doeschate,4,3,12,6
2,Kolkata Knight Riders,6,MK Pandey,10,3,SA Yadav,0,0,11,3
2,Kolkata Knight Riders,7,SA Yadav,5,6,PP Chawla,2,2,8,8
2,Kolkata Knight Riders,8,PP Chawla,11,3,SP Narine,2,4,13,7
