innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,M Morkel,4.0,0,40,0,10.0,8,0,0
1,Kolkata Knight Riders,PP Chawla,4.0,0,44,2,11.0,7,0,0
1,Kolkata Knight Riders,SP Narine,4.0,0,46,1,11.5,9,0,1
1,Kolkata Knight Riders,Shakib Al Hasan,4.0,0,26,0,6.5,7,0,0
1,Kolkata Knight Riders,UT Yadav,4.0,0,39,1,9.75,9,1,0
2,Kings XI Punjab,AR Patel,4.0,0,21,0,5.25,10,1,0
2,Kings XI Punjab,Karanveer Singh,4.0,0,54,4,13.5,9,3,0
2,Kings XI Punjab,L Balaji,4.0,0,41,0,10.25,6,0,0
2,Kings XI Punjab,MG Johnson,4.0,0,41,2,10.25,8,2,0
2,Kings XI Punjab,P Awana,3.3,0,43,0,12.29,3,0,0
