innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Punjab Kings,1,P Simran Singh,23,12,S Dhawan,0,0,23,12
1,Punjab Kings,2,S Dhawan,34,23,PBB Rajapaksa,50,32,86,54
1,Punjab Kings,3,S Dhawan,4,4,JM Sharma,21,11,26,15
1,Punjab Kings,4,Sikandar Raza,6,4,S Dhawan,2,2,8,6
1,Punjab Kings,5,SM Curran,14,11,Sikandar Raza,10,9,25,20
1,Punjab Kings,6,M Shahrukh Khan,11,7,SM Curran,12,6,23,13
2,Kolkata Knight Riders,1,Mandeep Singh,2,4,Rahmanullah Gurbaz,11,3,13,7
2,Kolkata Knight Riders,2,AS Roy,4,5,Rahmanullah Gurbaz,0,0,4,5
2,Kolkata Knight Riders,3,Rahmanullah Gurbaz,11,13,VR Iyer,1,1,12,14
2,Kolkata Knight Riders,4,N Rana,24,17,VR Iyer,19,13,46,30
2,Kolkata Knight Riders,5,RK Singh,4,4,VR Iyer,1,1,5,5
2,Kolkata Knight Riders,6,AD Russell,35,19,VR Iyer,12,11,50,28
2,Kolkata Knight Riders,7,SN Thakur,7,2,VR Iyer,1,2,8,4
2,Kolkata Knight Riders,8,SP Narine,7,2,SN Thakur,1,1,8,3
