match_number,date,opponent,catches,stumpings,run_outs
1,2026-03-28,Royal Challengers Bengaluru,2,0,0
17,2026-04-11,Punjab Kings,1,0,0
27,2026-04-18,Chennai Super Kings,2,0,0
