innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,HH Pandya,2.0,0,9,1,4.5,3,0,0
1,Mumbai Indians,Harbhajan Singh,4.0,0,23,0,5.75,11,0,0
1,Mumbai Indians,JJ Bumrah,4.0,0,39,0,9.75,5,0,1
1,Mumbai Indians,KH Pandya,4.0,0,21,1,5.25,8,0,0
1,Mumbai Indians,MJ McClenaghan,4.0,0,20,2,5.0,11,1,0
1,Mumbai Indians,TG Southee,2.0,0,23,0,11.5,3,2,0
2,Royal Challengers Bangalore,P Negi,2.0,0,28,0,14.0,1,2,0
2,Royal Challengers Bangalore,S Aravind,4.0,0,21,0,5.25,10,1,0
2,Royal Challengers Bangalore,S Badree,4.0,0,9,4,2.25,16,1,0
2,Royal Challengers Bangalore,STR Binny,2.0,0,14,1,7.0,3,1,0
2,Royal Challengers Bangalore,TS Mills,3.5,0,36,0,9.39,7,1,0
2,Royal Challengers Bangalore,YS Chahal,3.0,0,31,1,10.33,4,0,0
