innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Punjab Kings,1,Priyansh Arya,36,13,P Simran Singh,28,11,66,24
1,Punjab Kings,2,P Simran Singh,14,12,SS Iyer,10,5,25,17
1,Punjab Kings,3,N Wadhera,27,22,SS Iyer,43,18,73,40
1,Punjab Kings,4,Shashank Singh,2,3,SS Iyer,1,1,4,4
1,Punjab Kings,5,GJ Maxwell,3,7,SS Iyer,28,11,37,18
1,Punjab Kings,6,MP Stoinis,1,1,SS Iyer,0,1,1,2
1,Punjab Kings,7,M Jansen,5,5,MP Stoinis,33,10,39,15
2,Sunrisers Hyderabad,1,TM Head,66,37,Abhishek Sharma,98,38,171,74
2,Sunrisers Hyderabad,2,H Klaasen,5,7,Abhishek Sharma,43,17,51,24
2,Sunrisers Hyderabad,3,Ishan Kishan,9,6,H Klaasen,16,7,25,13
