innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Punjab Kings,Priyansh Arya,36,13,2,4,276.92,c Nithish Kumar Reddy b HV Patel,1
1,Punjab Kings,P Simran Singh,42,23,7,1,182.61,c PJ Cummins b E Malinga,2
1,Punjab Kings,SS Iyer,82,36,6,6,227.78,c TM Head b HV Patel,3
1,Punjab Kings,N Wadhera,27,22,2,1,122.73,lbw b E Malinga,4
1,Punjab Kings,Shashank Singh,2,3,0,0,66.67,lbw b HV Patel,5
1,Punjab Kings,GJ Maxwell,3,7,0,0,42.86,b HV Patel,6
1,Punjab Kings,MP Stoinis,34,11,1,4,309.09,not out,7
1,Punjab Kings,M Jansen,5,5,0,0,100.0,not out,8
2,Sunrisers Hyderabad,TM Head,66,37,9,3,178.38,c GJ Maxwell b YS Chahal,1
2,Sunrisers Hyderabad,Abhishek Sharma,141,55,14,10,256.36,c P Dubey b Arshdeep Singh,2
2,Sunrisers Hyderabad,H Klaasen,21,14,2,1,150.0,not out,3
2,Sunrisers Hyderabad,Ishan Kishan,9,6,1,0,150.0,not out,4
