innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,is_boundary,non_boundary_run,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Lucknow Super Giants,1,1,MR Marsh,B Kumar,AA Kulkarni,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,1,2,MR Marsh,B Kumar,AA Kulkarni,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,1,3,AA Kulkarni,B Kumar,MR Marsh,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,1,4,AA Kulkarni,B Kumar,MR Marsh,2,0,2,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,1,5,AA Kulkarni,B Kumar,MR Marsh,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,1,6,AA Kulkarni,B Kumar,MR Marsh,2,0,2,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,1.wides,MR Marsh,JR Hazlewood,AA Kulkarni,0,1,1,False,False,wides,1,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,1,MR Marsh,JR Hazlewood,AA Kulkarni,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,2,MR Marsh,JR Hazlewood,AA Kulkarni,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,3,MR Marsh,JR Hazlewood,AA Kulkarni,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,4,MR Marsh,JR Hazlewood,AA Kulkarni,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,5,MR Marsh,JR Hazlewood,AA Kulkarni,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,6,MR Marsh,JR Hazlewood,AA Kulkarni,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,3,1,AA Kulkarni,B Kumar,MR Marsh,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,3,2,AA Kulkarni,B Kumar,MR Marsh,2,0,2,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,3,3,AA Kulkarni,B Kumar,MR Marsh,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,3,4,AA Kulkarni,B Kumar,MR Marsh,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,3,5,AA Kulkarni,B Kumar,MR Marsh,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,3,6,MR Marsh,B Kumar,AA Kulkarni,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,4,1,AA Kulkarni,KH Pandya,MR Marsh,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,4,2,MR Marsh,KH Pandya,AA Kulkarni,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,4,3,MR Marsh,KH Pandya,AA Kulkarni,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,4,4,MR Marsh,KH Pandya,AA Kulkarni,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,4,5,MR Marsh,KH Pandya,AA Kulkarni,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,4,6,AA Kulkarni,KH Pandya,MR Marsh,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,5,1,MR Marsh,Rasikh Salam,AA Kulkarni,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,5,2,MR Marsh,Rasikh Salam,AA Kulkarni,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,5,3,MR Marsh,Rasikh Salam,AA Kulkarni,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,5,4,MR Marsh,Rasikh Salam,AA Kulkarni,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,5,5,MR Marsh,Rasikh Salam,AA Kulkarni,0,1,1,False,False,legbyes,0,0,0,1,0,False,,,,powerplay
1,Lucknow Super Giants,5,6,AA Kulkarni,Rasikh Salam,MR Marsh,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,6,1,MR Marsh,JR Hazlewood,AA Kulkarni,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,6,2,MR Marsh,JR Hazlewood,AA Kulkarni,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,6,3,MR Marsh,JR Hazlewood,AA Kulkarni,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,6,4,MR Marsh,JR Hazlewood,AA Kulkarni,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,6,5,MR Marsh,JR Hazlewood,AA Kulkarni,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,6,6,MR Marsh,JR Hazlewood,AA Kulkarni,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,7,1,AA Kulkarni,Suyash Sharma,MR Marsh,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,7,2,MR Marsh,Suyash Sharma,AA Kulkarni,6,0,6,True,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,7,3,MR Marsh,Suyash Sharma,AA Kulkarni,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,7,4,AA Kulkarni,Suyash Sharma,MR Marsh,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,7,5,AA Kulkarni,Suyash Sharma,MR Marsh,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,7,6,AA Kulkarni,Suyash Sharma,MR Marsh,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,8,1,MR Marsh,KH Pandya,AA Kulkarni,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,8,2,AA Kulkarni,KH Pandya,MR Marsh,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,8,3,AA Kulkarni,KH Pandya,MR Marsh,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,8,4,AA Kulkarni,KH Pandya,MR Marsh,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,8,5,MR Marsh,KH Pandya,AA Kulkarni,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,8,6,MR Marsh,KH Pandya,AA Kulkarni,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,9,1,AA Kulkarni,Suyash Sharma,MR Marsh,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,9,2,MR Marsh,Suyash Sharma,AA Kulkarni,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,9,3,AA Kulkarni,Suyash Sharma,MR Marsh,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,9,4,MR Marsh,Suyash Sharma,AA Kulkarni,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,9,5,MR Marsh,Suyash Sharma,AA Kulkarni,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,9,6,AA Kulkarni,Suyash Sharma,MR Marsh,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,10,1,AA Kulkarni,KH Pandya,MR Marsh,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,10,2,AA Kulkarni,KH Pandya,MR Marsh,0,0,0,False,False,,0,0,0,0,0,True,caught,AA Kulkarni,RM Patidar,middle
1,Lucknow Super Giants,10,3,N Pooran,KH Pandya,MR Marsh,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,10,4,N Pooran,KH Pandya,MR Marsh,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,10,5,MR Marsh,KH Pandya,N Pooran,2,0,2,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,10,6,MR Marsh,KH Pandya,N Pooran,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,11,1,N Pooran,Rasikh Salam,MR Marsh,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,11,2,MR Marsh,Rasikh Salam,N Pooran,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,11,3,N Pooran,Rasikh Salam,MR Marsh,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,11,4,N Pooran,Rasikh Salam,MR Marsh,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,11,5,N Pooran,Rasikh Salam,MR Marsh,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,11,6,MR Marsh,Rasikh Salam,N Pooran,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,12,1,N Pooran,JR Hazlewood,MR Marsh,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,12,2,MR Marsh,JR Hazlewood,N Pooran,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,12,3,N Pooran,JR Hazlewood,MR Marsh,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,12,4,MR Marsh,JR Hazlewood,N Pooran,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,12,5,N Pooran,JR Hazlewood,MR Marsh,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,12,6,MR Marsh,JR Hazlewood,N Pooran,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,13,1,MR Marsh,KH Pandya,N Pooran,6,0,6,True,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,13,2,MR Marsh,KH Pandya,N Pooran,2,0,2,False,False,,0,0,0,0,0,False,,,,middle
1,Lucknow Super Giants,13,3,MR Marsh,KH Pandya,N Pooran,0,0,0,False,False,,0,0,0,0,0,False,,,,death
1,Lucknow Super Giants,13,4.wides,MR Marsh,KH Pandya,N Pooran,0,1,1,False,False,wides,1,0,0,0,0,False,,,,death
1,Lucknow Super Giants,13,4,MR Marsh,KH Pandya,N Pooran,0,0,0,False,False,,0,0,0,0,0,False,,,,death
1,Lucknow Super Giants,13,5,MR Marsh,KH Pandya,N Pooran,0,0,0,False,False,,0,0,0,0,0,False,,,,death
1,Lucknow Super Giants,13,6,MR Marsh,KH Pandya,N Pooran,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Lucknow Super Giants,14,1,MR Marsh,R Shepherd,N Pooran,0,4,4,False,False,legbyes,0,0,0,4,0,False,,,,death
1,Lucknow Super Giants,14,2,MR Marsh,R Shepherd,N Pooran,2,0,2,False,False,,0,0,0,0,0,False,,,,death
1,Lucknow Super Giants,14,3,MR Marsh,R Shepherd,N Pooran,4,0,4,True,False,,0,0,0,0,0,False,,,,death
1,Lucknow Super Giants,14,4,MR Marsh,R Shepherd,N Pooran,4,0,4,True,False,,0,0,0,0,0,False,,,,death
1,Lucknow Super Giants,14,5,MR Marsh,R Shepherd,N Pooran,0,0,0,False,False,,0,0,0,0,0,False,,,,death
1,Lucknow Super Giants,14,6,MR Marsh,R Shepherd,N Pooran,6,0,6,True,False,,0,0,0,0,0,False,,,,death
1,Lucknow Super Giants,15,1,N Pooran,Rasikh Salam,MR Marsh,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Lucknow Super Giants,15,2,MR Marsh,Rasikh Salam,N Pooran,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Lucknow Super Giants,15,3,N Pooran,Rasikh Salam,MR Marsh,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Lucknow Super Giants,15,4,MR Marsh,Rasikh Salam,N Pooran,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Lucknow Super Giants,15,5,N Pooran,Rasikh Salam,MR Marsh,4,0,4,True,False,,0,0,0,0,0,False,,,,death
1,Lucknow Super Giants,15,6.wides,N Pooran,Rasikh Salam,MR Marsh,0,1,1,False,False,wides,1,0,0,0,0,False,,,,death
1,Lucknow Super Giants,15,6,N Pooran,Rasikh Salam,MR Marsh,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Lucknow Super Giants,16,1,N Pooran,B Kumar,MR Marsh,0,0,0,False,False,,0,0,0,0,0,False,,,,death
1,Lucknow Super Giants,16,2,N Pooran,B Kumar,MR Marsh,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Lucknow Super Giants,16,3,MR Marsh,B Kumar,N Pooran,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Lucknow Super Giants,16,4,N Pooran,B Kumar,MR Marsh,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Lucknow Super Giants,16,5,MR Marsh,B Kumar,N Pooran,1,0,1,False,False,,0,0,0,0,0,False,,,,death
1,Lucknow Super Giants,16,6,N Pooran,B Kumar,MR Marsh,6,0,6,True,False,,0,0,0,0,0,False,,,,death
