innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Lucknow Super Giants,death,86,2,40,12.9,12,9
1,Lucknow Super Giants,middle,59,1,40,8.85,8,11
1,Lucknow Super Giants,powerplay,64,0,34,11.29,10,16
2,Royal Challengers Bengaluru,death,85,1,40,12.75,13,11
2,Royal Challengers Bengaluru,middle,78,3,40,11.7,11,11
2,Royal Challengers Bengaluru,powerplay,40,2,34,7.06,5,16
