innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Lucknow Super Giants,MR Marsh,111,56,9,9,198.21,c JG Bethell b JR Hazlewood,1
1,Lucknow Super Giants,AA Kulkarni,17,24,1,0,70.83,c RM Patidar b KH Pandya,2
1,Lucknow Super Giants,N Pooran,38,23,4,1,165.22,c KH Pandya b Rasikh Salam,3
1,Lucknow Super Giants,RR Pant,32,10,4,2,320.0,not out,4
1,Lucknow Super Giants,AK Markram,1,1,0,0,100.0,not out,5
2,Royal Challengers Bengaluru,JG Bethell,4,5,1,0,80.0,c Prince Yadav b Mohammed Shami,1
2,Royal Challengers Bengaluru,V Kohli,0,2,0,0,0.0,b Prince Yadav,2
2,Royal Challengers Bengaluru,D Padikkal,34,25,3,1,136.0,c & b Prince Yadav,3
2,Royal Challengers Bengaluru,RM Patidar,61,31,3,6,196.77,c AK Markram b Shahbaz Ahmed,4
2,Royal Challengers Bengaluru,JM Sharma,1,3,0,0,33.33,c RR Pant b Prince Yadav,5
2,Royal Challengers Bengaluru,TH David,40,17,4,3,235.29,c DS Rathi b Shahbaz Ahmed,6
2,Royal Challengers Bengaluru,KH Pandya,28,16,2,2,175.0,not out,7
2,Royal Challengers Bengaluru,R Shepherd,23,15,3,1,153.33,not out,8
