match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
1,Kolkata Knight Riders,R Dravid,2,3,0,0,66.67,b I Sharma
1,Kolkata Knight Riders,W Jaffer,6,16,0,0,37.5,c RT Ponting b AB Dinda
1,Kolkata Knight Riders,V Kohli,1,5,0,0,20.0,b AB Dinda
1,Kolkata Knight Riders,JH Kallis,8,7,0,1,114.29,c M Kartik b AB Agarkar
1,Kolkata Knight Riders,CL White,6,10,0,0,60.0,c WP Saha b AB Agarkar
1,Kolkata Knight Riders,MV Boucher,7,9,1,0,77.78,c M Kartik b SC Ganguly
1,Kolkata Knight Riders,B Akhil,0,2,0,0,0.0,c RT Ponting b AB Agarkar
1,Kolkata Knight Riders,AA Noffke,9,10,1,0,90.0,"run out (AB Agarkar, WP Saha)"
1,Kolkata Knight Riders,P Kumar,18,15,1,2,120.0,not out
1,Kolkata Knight Riders,Z Khan,3,8,0,0,37.5,b SC Ganguly
1,Kolkata Knight Riders,SB Joshi,3,6,0,0,50.0,c BB McCullum b LR Shukla
5,Mumbai Indians,S Chanderpaul,16,11,3,0,145.45,c AM Nayar b DS Kulkarni
5,Mumbai Indians,R Dravid,32,33,4,0,96.97,c & b Harbhajan Singh
5,Mumbai Indians,LRPL Taylor,23,12,1,2,191.67,c AM Nayar b ST Jayasuriya
5,Mumbai Indians,JH Kallis,25,24,0,1,104.17,c AM Nayar b Harbhajan Singh
5,Mumbai Indians,V Kohli,23,14,3,1,164.29,c L Ronchi b A Nehra
5,Mumbai Indians,MV Boucher,39,19,4,2,205.26,not out
5,Mumbai Indians,B Akhil,3,5,0,0,60.0,not out
12,Rajasthan Royals,S Chanderpaul,2,9,0,0,22.22,c RA Jadeja b SR Watson
12,Rajasthan Royals,R Dravid,0,1,0,0,0.0,c RA Jadeja b SR Watson
12,Rajasthan Royals,LRPL Taylor,44,20,6,3,220.0,c GC Smith b MM Patel
12,Rajasthan Royals,JH Kallis,11,10,2,0,110.0,c MM Patel b SK Trivedi
12,Rajasthan Royals,V Kohli,13,14,0,1,92.86,c M Rawat b MM Patel
12,Rajasthan Royals,MV Boucher,4,10,0,0,40.0,c M Rawat b SK Warne
12,Rajasthan Royals,P Kumar,34,30,2,3,113.33,"run out (M Rawat, SR Watson)"
12,Rajasthan Royals,SB Joshi,3,8,0,0,37.5,"run out (Sohail Tanvir, M Rawat)"
12,Rajasthan Royals,Z Khan,17,18,2,0,94.44,not out
12,Rajasthan Royals,R Vinay Kumar,1,1,0,0,100.0,not out
15,Chennai Super Kings,B Chipli,8,11,1,0,72.73,b MS Gony
15,Chennai Super Kings,W Jaffer,50,33,5,2,151.52,c JDP Oram b P Amarnath
15,Chennai Super Kings,LRPL Taylor,53,34,3,3,155.88,c SK Raina b P Amarnath
15,Chennai Super Kings,JH Kallis,14,10,2,0,140.0,c MS Dhoni b Joginder Sharma
15,Chennai Super Kings,MV Boucher,4,6,0,0,66.67,c MEK Hussey b MS Gony
15,Chennai Super Kings,V Kohli,12,7,2,0,171.43,b JA Morkel
15,Chennai Super Kings,R Dravid,0,1,0,0,0.0,lbw b MS Gony
15,Chennai Super Kings,P Kumar,6,5,0,0,120.0,"run out (Joginder Sharma, JDP Oram, MS Dhoni)"
15,Chennai Super Kings,Z Khan,8,6,1,0,133.33,"run out (SK Raina, MS Dhoni)"
15,Chennai Super Kings,B Akhil,2,3,0,0,66.67,not out
15,Chennai Super Kings,DW Steyn,1,2,0,0,50.0,c MEK Hussey b Joginder Sharma
17,Delhi Daredevils,P Kumar,6,5,1,0,120.0,c S Dhawan b GD McGrath
17,Delhi Daredevils,W Jaffer,10,9,0,1,111.11,c VY Mahesh b GD McGrath
17,Delhi Daredevils,LRPL Taylor,29,15,3,2,193.33,c S Dhawan b GD McGrath
17,Delhi Daredevils,JH Kallis,54,44,6,1,122.73,b DL Vettori
17,Delhi Daredevils,R Dravid,38,30,4,1,126.67,c V Sehwag b GD McGrath
17,Delhi Daredevils,MV Boucher,31,17,2,2,182.35,not out
17,Delhi Daredevils,V Kohli,1,1,0,0,100.0,not out
21,Deccan Chargers,B Chipli,10,7,2,0,142.86,b RP Singh
21,Deccan Chargers,W Jaffer,44,37,6,0,118.92,c HH Gibbs b PP Ojha
21,Deccan Chargers,V Kohli,38,29,1,2,131.03,c SB Bangar b RP Singh
21,Deccan Chargers,JH Kallis,6,5,1,0,120.0,b PP Ojha
21,Deccan Chargers,Misbah-ul-Haq,3,5,0,0,60.0,lbw b Shahid Afridi
21,Deccan Chargers,R Dravid,26,19,1,2,136.84,c AS Yadav b SB Styris
21,Deccan Chargers,MV Boucher,16,14,2,0,114.29,b RP Singh
21,Deccan Chargers,P Kumar,8,4,2,0,200.0,"run out (SB Bangar, SB Styris)"
25,Kings XI Punjab,W Jaffer,0,4,0,0,0.0,c U Kaul b S Sreesanth
25,Kings XI Punjab,V Kohli,34,36,5,0,94.44,c S Sreesanth b IK Pathan
25,Kings XI Punjab,CL White,0,1,0,0,0.0,b S Sreesanth
25,Kings XI Punjab,JH Kallis,0,3,0,0,0.0,run out (SE Marsh)
25,Kings XI Punjab,R Dravid,66,51,9,1,129.41,c DPMD Jayawardene b VRV Singh
25,Kings XI Punjab,Misbah-ul-Haq,8,7,1,0,114.29,lbw b PP Chawla
25,Kings XI Punjab,P Kumar,0,2,0,0,0.0,c U Kaul b PP Chawla
25,Kings XI Punjab,DT Patil,4,1,1,0,400.0,run out (IK Pathan)
25,Kings XI Punjab,Z Khan,0,1,0,0,0.0,b PP Chawla
25,Kings XI Punjab,A Kumble,3,7,0,0,42.86,run out (U Kaul)
25,Kings XI Punjab,DW Steyn,1,3,0,0,33.33,not out
29,Kolkata Knight Riders,J Arunkumar,22,17,5,0,129.41,run out (BJ Hodge)
29,Kolkata Knight Riders,S Chanderpaul,7,11,1,0,63.64,c M Kartik b I Sharma
29,Kolkata Knight Riders,MV Boucher,50,40,5,1,125.0,not out
29,Kolkata Knight Riders,R Dravid,5,11,0,0,45.45,b SC Ganguly
29,Kolkata Knight Riders,CL White,30,16,3,1,187.5,run out (M Kartik)
29,Kolkata Knight Riders,P Kumar,4,2,1,0,200.0,not out
34,Kings XI Punjab,J Arunkumar,1,3,0,0,33.33,c DPMD Jayawardene b S Sreesanth
34,Kings XI Punjab,V Kohli,21,22,4,0,95.45,b PP Chawla
34,Kings XI Punjab,Misbah-ul-Haq,21,8,3,1,262.5,hit wicket b S Sreesanth
34,Kings XI Punjab,CL White,10,14,0,0,71.43,c & b PP Chawla
34,Kings XI Punjab,R Dravid,29,26,2,0,111.54,b IK Pathan
34,Kings XI Punjab,MV Boucher,39,32,4,1,121.88,"run out (PP Chawla, U Kaul)"
34,Kings XI Punjab,P Kumar,5,7,0,0,71.43,b S Sreesanth
34,Kings XI Punjab,R Vinay Kumar,1,3,0,0,33.33,b VRV Singh
34,Kings XI Punjab,Z Khan,1,4,0,0,25.0,not out
34,Kings XI Punjab,A Kumble,0,1,0,0,0.0,not out
39,Rajasthan Royals,J Arunkumar,0,3,0,0,0.0,c SK Trivedi b Sohail Tanvir
39,Rajasthan Royals,V Kohli,3,7,0,0,42.86,b Sohail Tanvir
39,Rajasthan Royals,Misbah-ul-Haq,0,1,0,0,0.0,c T Kohli b MM Patel
39,Rajasthan Royals,JH Kallis,20,29,2,0,68.97,c YK Pathan b SK Trivedi
39,Rajasthan Royals,CL White,10,16,1,0,62.5,c SK Trivedi b MM Patel
39,Rajasthan Royals,R Dravid,75,36,6,6,208.33,not out
39,Rajasthan Royals,DT Patil,9,12,0,0,75.0,c RA Jadeja b SK Warne
39,Rajasthan Royals,P Kumar,0,1,0,0,0.0,c M Kaif b SK Warne
39,Rajasthan Royals,Z Khan,1,5,0,0,20.0,c & b SK Warne
39,Rajasthan Royals,A Kumble,8,8,1,0,100.0,c M Rawat b Sohail Tanvir
39,Rajasthan Royals,Abdur Razzak,0,2,0,0,0.0,not out
43,Delhi Daredevils,JH Kallis,25,21,3,1,119.05,c KD Karthik b MF Maharoof
43,Delhi Daredevils,B Chipli,2,10,0,0,20.0,c R Bhatia b GD McGrath
43,Delhi Daredevils,SP Goswami,52,42,7,1,123.81,c TM Dilshan b MF Maharoof
43,Delhi Daredevils,R Dravid,9,11,1,0,81.82,b TM Dilshan
43,Delhi Daredevils,Misbah-ul-Haq,47,25,2,4,188.0,not out
43,Delhi Daredevils,CL White,1,2,0,0,50.0,"run out (MF Maharoof, Shoaib Malik, KD Karthik)"
43,Delhi Daredevils,B Akhil,3,3,0,0,100.0,"run out (V Sehwag, MF Maharoof)"
43,Delhi Daredevils,P Kumar,2,5,0,0,40.0,b GD McGrath
43,Delhi Daredevils,Z Khan,4,1,1,0,400.0,not out
46,Chennai Super Kings,JH Kallis,5,5,1,0,100.0,c SP Fleming b MS Gony
46,Chennai Super Kings,SP Goswami,10,19,1,0,52.63,c PA Patel b MS Gony
46,Chennai Super Kings,V Kohli,10,16,1,0,62.5,c JA Morkel b M Muralitharan
46,Chennai Super Kings,R Dravid,47,39,5,0,120.51,c MS Dhoni b JA Morkel
46,Chennai Super Kings,Misbah-ul-Haq,4,6,0,0,66.67,c PA Patel b L Balaji
46,Chennai Super Kings,MV Boucher,17,15,3,0,113.33,lbw b JA Morkel
46,Chennai Super Kings,B Akhil,6,7,1,0,85.71,not out
46,Chennai Super Kings,P Kumar,21,11,2,1,190.91,b JA Morkel
46,Chennai Super Kings,R Vinay Kumar,0,1,0,0,0.0,b JA Morkel
46,Chennai Super Kings,A Kumble,2,1,0,0,200.0,not out
51,Deccan Chargers,JH Kallis,31,25,6,0,124.0,run out (LPC Silva)
51,Deccan Chargers,W Jaffer,5,5,1,0,100.0,run out (AS Yadav)
51,Deccan Chargers,Misbah-ul-Haq,34,28,4,1,121.43,c LPC Silva b DB Ravi Teja
51,Deccan Chargers,R Dravid,31,21,3,1,147.62,c AC Gilchrist b SB Bangar
51,Deccan Chargers,CL White,31,23,1,2,134.78,not out
51,Deccan Chargers,V Kohli,9,5,2,0,180.0,c DB Ravi Teja b WPUJC Vaas
51,Deccan Chargers,B Akhil,27,7,2,3,385.71,not out
55,Mumbai Indians,MV Boucher,18,15,3,0,120.0,c RV Uthappa b CRD Fernando
55,Mumbai Indians,SP Goswami,20,24,1,0,83.33,c A Nehra b CRD Fernando
55,Mumbai Indians,Misbah-ul-Haq,0,1,0,0,0.0,c SR Tendulkar b CRD Fernando
55,Mumbai Indians,R Dravid,11,16,0,0,68.75,b DR Smith
55,Mumbai Indians,CL White,26,20,3,1,130.0,c CRD Fernando b DR Smith
55,Mumbai Indians,V Kohli,0,1,0,0,0.0,c YV Takawale b A Nehra
55,Mumbai Indians,B Akhil,5,4,1,0,125.0,lbw b DR Smith
55,Mumbai Indians,P Kumar,8,11,1,0,72.73,"run out (YV Takawale, CRD Fernando)"
55,Mumbai Indians,R Vinay Kumar,23,17,2,1,135.29,c RV Uthappa b CRD Fernando
