innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,GC Smith,79,41,SA Asnodkar,41,27,127,67
1,Rajasthan Royals,2,Kamran Akmal,11,7,GC Smith,12,10,23,17
1,Rajasthan Royals,3,YK Pathan,6,5,Kamran Akmal,22,9,28,14
1,Rajasthan Royals,4,Kamran Akmal,11,5,M Kaif,10,7,21,12
1,Rajasthan Royals,5,T Kohli,3,3,Kamran Akmal,9,7,12,10
1,Rajasthan Royals,6,T Kohli,3,3,Kamran Akmal,9,7,12,10
2,Chennai Super Kings,1,PA Patel,5,6,SP Fleming,7,4,14,10
2,Chennai Super Kings,2,SK Raina,45,24,PA Patel,23,17,70,41
2,Chennai Super Kings,3,JA Morkel,44,23,PA Patel,26,17,73,39
2,Chennai Super Kings,4,JA Morkel,13,8,MS Dhoni,12,8,25,16
2,Chennai Super Kings,5,JA Morkel,5,4,S Badrinath,1,2,6,6
2,Chennai Super Kings,6,JA Morkel,9,5,MS Gony,2,4,13,7
2,Chennai Super Kings,7,A Mukund,0,1,MS Gony,0,0,0,1
2,Chennai Super Kings,8,A Mukund,0,1,MS Gony,0,0,0,1
