match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2009-04-19,Kolkata Knight Riders,Newlands,3.4,0,22,4,6.0,14,0,0
8,2009-04-22,Royal Challengers Bangalore,Newlands,4.0,0,17,2,4.25,13,0,0
12,2009-04-25,Mumbai Indians,Kingsmead,4.0,0,27,2,6.75,12,1,1
16,2009-04-27,Chennai Super Kings,Kingsmead,3.0,0,32,1,10.67,9,2,3
21,2009-04-30,Delhi Daredevils,SuperSport Park,3.0,0,20,1,6.67,11,2,0
25,2009-05-02,Rajasthan Royals,St George's Park,4.0,1,18,2,4.5,15,0,1
29,2009-05-04,Chennai Super Kings,Buffalo Park,4.0,0,36,1,9.0,9,2,0
32,2009-05-06,Mumbai Indians,SuperSport Park,4.0,0,19,2,4.75,13,1,0
36,2009-05-09,Kings XI Punjab,De Beers Diamond Oval,2.5,0,26,0,9.18,4,0,0
40,2009-05-11,Rajasthan Royals,De Beers Diamond Oval,4.0,0,22,1,5.5,14,2,0
43,2009-05-13,Delhi Daredevils,Kingsmead,4.0,0,26,0,6.5,9,1,0
48,2009-05-16,Kolkata Knight Riders,New Wanderers Stadium,3.1,0,30,0,9.47,8,2,2
49,2009-05-17,Kings XI Punjab,New Wanderers Stadium,4.0,0,26,3,6.5,9,2,0
56,2009-05-21,Royal Challengers Bangalore,SuperSport Park,4.0,0,47,1,11.75,8,0,0
57,2009-05-22,Delhi Daredevils,SuperSport Park,4.0,0,33,2,8.25,10,2,0
59,2009-05-24,Royal Challengers Bangalore,New Wanderers Stadium,4.0,0,16,1,4.0,11,0,0
