match_number,date,opponent,catches,stumpings,run_outs
6,2018-04-11,Delhi Daredevils,1,0,0
11,2018-04-15,Royal Challengers Bangalore,1,0,0
15,2018-04-18,Kolkata Knight Riders,1,0,0
17,2018-04-20,Chennai Super Kings,1,0,0
28,2018-04-29,Sunrisers Hyderabad,1,0,0
32,2018-05-02,Delhi Daredevils,1,0,0
