innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,KL Rahul,4,4,CH Gayle,0,0,4,4
1,Kings XI Punjab,2,MA Agarwal,22,24,CH Gayle,27,25,56,49
1,Kings XI Punjab,3,SN Khan,26,20,CH Gayle,52,22,84,42
1,Kings XI Punjab,4,N Pooran,12,14,SN Khan,9,6,23,20
1,Kings XI Punjab,5,SN Khan,11,3,Mandeep Singh,5,2,17,5
2,Rajasthan Royals,1,AM Rahane,27,20,JC Buttler,51,29,78,49
2,Rajasthan Royals,2,SV Samson,12,14,JC Buttler,18,14,30,28
2,Rajasthan Royals,3,SV Samson,16,9,SPD Smith,20,16,40,23
2,Rajasthan Royals,4,SV Samson,2,2,BA Stokes,0,0,2,2
2,Rajasthan Royals,5,RA Tripathi,1,1,BA Stokes,6,2,7,3
2,Rajasthan Royals,6,RA Tripathi,0,3,K Gowtham,0,0,1,3
2,Rajasthan Royals,7,K Gowtham,3,3,JC Archer,2,2,5,5
2,Rajasthan Royals,8,JD Unadkat,1,2,K Gowtham,0,0,1,2
2,Rajasthan Royals,9,K Gowtham,0,1,S Gopal,0,0,0,1
2,Rajasthan Royals,10,S Gopal,1,1,DS Kulkarni,5,3,6,4
