innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rising Pune Supergiant,1,AM Rahane,4,4,RA Tripathi,0,2,6,6
1,Rising Pune Supergiant,2,AM Rahane,2,3,SPD Smith,1,2,3,5
1,Rising Pune Supergiant,3,MK Tiwary,30,29,AM Rahane,50,36,80,65
1,Rising Pune Supergiant,4,MS Dhoni,40,26,MK Tiwary,28,19,73,44
1,Rising Pune Supergiant,5,MS Dhoni,40,26,MK Tiwary,28,19,73,44
2,Mumbai Indians,1,LMP Simmons,5,13,PA Patel,28,14,35,27
2,Mumbai Indians,2,PA Patel,5,2,RG Sharma,1,2,6,4
2,Mumbai Indians,3,AT Rayudu,0,3,PA Patel,0,0,0,3
2,Mumbai Indians,4,KA Pollard,7,10,PA Patel,3,4,10,14
2,Mumbai Indians,5,PA Patel,10,9,HH Pandya,14,10,24,19
2,Mumbai Indians,6,KH Pandya,15,11,PA Patel,6,9,26,20
2,Mumbai Indians,7,MJ McClenaghan,1,1,PA Patel,0,2,2,3
2,Mumbai Indians,8,KV Sharma,4,7,MJ McClenaghan,3,5,8,12
2,Mumbai Indians,9,JJ Bumrah,15,10,MJ McClenaghan,8,5,23,15
2,Mumbai Indians,10,SL Malinga,7,2,JJ Bumrah,1,1,8,3
