match_number,date,opponent,catches,stumpings,run_outs
1,2009-04-18,Mumbai Indians,2,0,0
5,2009-04-20,Royal Challengers Bangalore,1,0,0
22,2009-04-30,Rajasthan Royals,1,0,0
44,2009-05-14,Royal Challengers Bangalore,1,0,0
47,2009-05-16,Mumbai Indians,0,0,1
