match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
7,2025-03-27,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",22,8,2,2,275.0,not out,7
13,2025-04-01,Punjab Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",27,12,2,2,225.0,c Priyansh Arya b Arshdeep Singh,7
16,2025-04-04,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4,2,1,0,200.0,c Naman Dhir b TA Boult,7
21,2025-04-08,Kolkata Knight Riders,"Eden Gardens, Kolkata",6,4,1,0,150.0,b Harshit Rana,4
26,2025-04-12,Gujarat Titans,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,3,0,0,66.67,not out,6
30,2025-04-14,Chennai Super Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",20,11,0,2,181.82,run out (MS Dhoni),6
36,2025-04-19,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",30,10,0,4,300.0,not out,7
40,2025-04-22,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,8,0,0,25.0,c & b Mukesh Kumar,4
45,2025-04-27,Mumbai Indians,"Wankhede Stadium, Mumbai",2,4,0,0,50.0,b JJ Bumrah,7
54,2025-05-04,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",45,24,2,4,187.5,c & b M Jansen,7
61,2025-05-19,Sunrisers Hyderabad,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3,6,0,0,50.0,b Nithish Kumar Reddy,6
70,2025-05-27,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,1,0,0,100.0,not out,5
