innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,MK Pandey,1,6,0,0,16.67,b RJ Harris,1
1,Royal Challengers Bangalore,JH Kallis,68,44,9,1,154.55,c RJ Harris b MR Marsh,2
1,Royal Challengers Bangalore,R Dravid,26,25,2,1,104.0,c RG Sharma b PP Ojha,3
1,Royal Challengers Bangalore,RV Uthappa,2,5,0,0,40.0,c AC Gilchrist b A Symonds,4
1,Royal Challengers Bangalore,LRPL Taylor,1,2,0,0,50.0,lbw b PP Ojha,5
1,Royal Challengers Bangalore,V Kohli,58,35,4,4,165.71,c A Symonds b RJ Harris,6
1,Royal Challengers Bangalore,CL White,13,3,0,2,433.33,not out,7
2,Deccan Chargers,AC Gilchrist,32,19,3,2,168.42,st RV Uthappa b A Kumble,1
2,Deccan Chargers,MD Mishra,9,11,2,0,81.82,c RV Uthappa b P Kumar,2
2,Deccan Chargers,TL Suman,78,57,6,3,136.84,not out,3
2,Deccan Chargers,RG Sharma,6,5,1,0,120.0,c DW Steyn b R Vinay Kumar,4
2,Deccan Chargers,A Symonds,53,24,5,3,220.83,not out,5
