innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,MK Pandey,1,6,JH Kallis,13,9,18,15
1,Royal Challengers Bangalore,2,R Dravid,26,25,JH Kallis,14,12,42,37
1,Royal Challengers Bangalore,3,RV Uthappa,2,5,JH Kallis,1,1,3,6
1,Royal Challengers Bangalore,4,LRPL Taylor,1,2,JH Kallis,4,1,5,3
1,Royal Challengers Bangalore,5,V Kohli,50,31,JH Kallis,36,21,95,52
1,Royal Challengers Bangalore,6,V Kohli,8,4,CL White,1,1,9,5
1,Royal Challengers Bangalore,7,CL White,12,2,P Kumar,0,0,12,2
2,Deccan Chargers,1,AC Gilchrist,2,2,MD Mishra,9,11,11,13
2,Deccan Chargers,2,TL Suman,41,34,AC Gilchrist,30,17,77,51
2,Deccan Chargers,3,RG Sharma,6,5,TL Suman,1,1,7,6
2,Deccan Chargers,4,A Symonds,53,24,TL Suman,36,22,91,46
