innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bangalore,death,77,2,30,15.4,13,7
1,Royal Challengers Bangalore,middle,61,3,54,6.78,4,19
1,Royal Challengers Bangalore,powerplay,46,1,36,7.67,6,20
2,Deccan Chargers,death,86,0,41,12.59,12,6
2,Deccan Chargers,middle,68,2,40,10.2,8,9
2,Deccan Chargers,powerplay,32,1,35,5.49,5,19
