match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2017-04-05,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",1.0,0,4,1,4.0,2,0,0
6,2017-04-09,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",4.0,0,24,0,6.0,7,0,0
14,2017-04-15,Kolkata Knight Riders,Eden Gardens,2.0,0,20,0,10.0,6,1,0
24,2017-04-22,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,4.0,0,30,1,7.5,9,0,0
37,2017-04-30,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",1.0,0,10,0,10.0,0,1,0
44,2017-05-06,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",4.0,0,39,1,9.75,4,0,0
58,2017-05-17,Kolkata Knight Riders,M Chinnaswamy Stadium,0.2,0,2,0,6.0,0,0,0
