match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
14,2017-04-15,Kolkata Knight Riders,Eden Gardens,21,14,2,1,150.0,not out,8
44,2017-05-06,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",8,7,0,0,114.29,c BA Stokes b JD Unadkat,7
58,2017-05-17,Kolkata Knight Riders,M Chinnaswamy Stadium,2,3,0,0,66.67,not out,8
