innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kolkata Knight Riders,death,45,3,30,9.0,6,9
1,Kolkata Knight Riders,middle,69,2,54,7.67,9,18
1,Kolkata Knight Riders,powerplay,41,3,36,6.83,6,20
2,Rising Pune Supergiant,death,35,3,41,5.12,3,21
2,Rising Pune Supergiant,middle,53,1,40,7.95,7,14
2,Rising Pune Supergiant,powerplay,70,2,35,12.0,12,15
