innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rising Pune Supergiant,BA Stokes,4.0,0,24,1,6.0,9,0,0
1,Rising Pune Supergiant,DT Christian,3.0,0,23,1,7.67,6,0,0
1,Rising Pune Supergiant,Imran Tahir,4.0,0,36,1,9.0,6,0,0
1,Rising Pune Supergiant,JD Unadkat,4.0,1,28,2,7.0,15,0,0
1,Rising Pune Supergiant,SN Thakur,3.0,0,21,0,7.0,6,0,0
1,Rising Pune Supergiant,Washington Sundar,2.0,0,18,2,9.0,5,0,0
2,Kolkata Knight Riders,C de Grandhomme,0.2,0,7,0,21.0,0,0,0
2,Kolkata Knight Riders,CR Woakes,4.0,0,18,3,4.5,13,0,0
2,Kolkata Knight Riders,Kuldeep Yadav,4.0,0,35,1,8.75,10,0,0
2,Kolkata Knight Riders,NM Coulter-Nile,3.0,0,41,0,13.67,8,2,0
2,Kolkata Knight Riders,SP Narine,4.0,0,28,1,7.0,9,0,0
2,Kolkata Knight Riders,UT Yadav,4.0,0,23,1,5.75,10,0,0
