innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rising Pune Supergiant,death,55,2,30,11.0,7,5
1,Rising Pune Supergiant,middle,73,3,54,8.11,7,12
1,Rising Pune Supergiant,powerplay,35,1,36,5.83,4,15
2,Kings XI Punjab,death,69,0,40,10.35,9,14
2,Kings XI Punjab,middle,44,2,40,6.6,3,13
2,Kings XI Punjab,powerplay,51,2,34,9.0,8,13
