innings,team,wicket_number,player_out,score,over
1,Rising Pune Supergiant,1,MA Agarwal,1,1.5
1,Rising Pune Supergiant,2,AM Rahane,36,7.2
1,Rising Pune Supergiant,3,SPD Smith,49,9.1
1,Rising Pune Supergiant,4,MS Dhoni,71,12.2
1,Rising Pune Supergiant,5,BA Stokes,132,18.3
1,Rising Pune Supergiant,6,DT Christian,162,20.5
2,Kings XI Punjab,1,M Vohra,27,3.5
2,Kings XI Punjab,2,WP Saha,49,6.2
2,Kings XI Punjab,3,HM Amla,83,11.4
2,Kings XI Punjab,4,AR Patel,85,12.1
