innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rising Pune Supergiant,AM Rahane,19,15,1,1,126.67,c MP Stoinis b T Natarajan,1
1,Rising Pune Supergiant,MA Agarwal,0,4,0,0,0.0,b Sandeep Sharma,2
1,Rising Pune Supergiant,SPD Smith,26,27,3,0,96.3,c M Vohra b MP Stoinis,3
1,Rising Pune Supergiant,BA Stokes,50,32,2,3,156.25,c & b AR Patel,4
1,Rising Pune Supergiant,MS Dhoni,5,11,0,0,45.45,c & b Swapnil Singh,5
1,Rising Pune Supergiant,MK Tiwary,40,23,3,2,173.91,not out,6
1,Rising Pune Supergiant,DT Christian,17,8,2,1,212.5,c GJ Maxwell b Sandeep Sharma,7
2,Kings XI Punjab,HM Amla,28,27,2,1,103.7,c BA Stokes b RD Chahar,1
2,Kings XI Punjab,M Vohra,14,9,1,1,155.56,c MK Tiwary b AB Dinda,2
2,Kings XI Punjab,WP Saha,14,9,3,0,155.56,b Imran Tahir,3
2,Kings XI Punjab,AR Patel,24,22,1,1,109.09,c & b Imran Tahir,4
2,Kings XI Punjab,GJ Maxwell,44,20,3,4,220.0,not out,5
2,Kings XI Punjab,DA Miller,30,27,1,2,111.11,not out,6
