innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Chennai Super Kings,death,52,2,30,10.4,8,10
1,Chennai Super Kings,middle,51,3,54,5.67,4,20
1,Chennai Super Kings,powerplay,62,1,36,10.33,10,15
2,Deccan Chargers,death,59,2,41,8.63,5,11
2,Deccan Chargers,middle,42,1,41,6.15,3,12
2,Deccan Chargers,powerplay,68,1,35,11.66,12,14
