innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,PA Patel,0,2,0,0,0.0,c AC Gilchrist b FH Edwards,1
1,Chennai Super Kings,ML Hayden,49,35,8,0,140.0,c RG Sharma b PP Ojha,2
1,Chennai Super Kings,SK Raina,25,19,1,2,131.58,c & b RG Sharma,3
1,Chennai Super Kings,MS Dhoni,22,22,1,1,100.0,c Shoaib Ahmed b PP Ojha,4
1,Chennai Super Kings,JDP Oram,41,29,4,2,141.38,not out,5
1,Chennai Super Kings,JA Morkel,13,7,1,1,185.71,c RP Singh b Y Venugopal Rao,6
1,Chennai Super Kings,S Badrinath,8,9,1,0,88.89,c & b RP Singh,7
2,Deccan Chargers,AC Gilchrist,44,19,5,3,231.58,c M Muralitharan b SK Raina,1
2,Deccan Chargers,HH Gibbs,69,56,6,2,123.21,not out,2
2,Deccan Chargers,VVS Laxman,4,5,0,0,80.0,c JDP Oram b SK Raina,3
2,Deccan Chargers,RG Sharma,18,19,0,1,94.74,c MS Dhoni b L Balaji,4
2,Deccan Chargers,DR Smith,12,5,1,1,240.0,lbw b M Muralitharan,5
2,Deccan Chargers,AA Bilakhia,12,14,1,0,85.71,not out,6
