innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,PA Patel,0,2,ML Hayden,0,0,0,2
1,Chennai Super Kings,2,SK Raina,25,19,ML Hayden,35,22,64,39
1,Chennai Super Kings,3,MS Dhoni,22,22,ML Hayden,14,12,38,34
1,Chennai Super Kings,4,JDP Oram,1,2,ML Hayden,0,1,1,3
1,Chennai Super Kings,5,JDP Oram,13,16,JA Morkel,13,7,26,23
1,Chennai Super Kings,6,S Badrinath,8,9,JDP Oram,27,10,36,18
1,Chennai Super Kings,7,JDP Oram,0,1,MS Gony,0,0,0,1
2,Deccan Chargers,1,AC Gilchrist,44,19,HH Gibbs,21,15,67,34
2,Deccan Chargers,2,VVS Laxman,4,5,HH Gibbs,4,6,8,11
2,Deccan Chargers,3,RG Sharma,18,19,HH Gibbs,20,18,39,37
2,Deccan Chargers,4,DR Smith,12,5,HH Gibbs,4,5,16,10
2,Deccan Chargers,5,AA Bilakhia,12,14,HH Gibbs,20,12,39,25
