match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2013-04-03,Kolkata Knight Riders,Eden Gardens,3.0,0,23,0,7.67,6,2,0
4,2013-04-06,Rajasthan Royals,Feroz Shah Kotla,4.0,0,24,4,6.0,11,0,0
10,2013-04-09,Mumbai Indians,Wankhede Stadium,3.0,0,28,0,9.33,7,3,0
14,2013-04-12,Sunrisers Hyderabad,Feroz Shah Kotla,3.0,0,32,0,10.67,5,0,0
21,2013-04-16,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,22,2,5.5,9,0,0
24,2013-04-18,Chennai Super Kings,Feroz Shah Kotla,4.0,0,33,1,8.25,8,1,0
28,2013-04-21,Mumbai Indians,Feroz Shah Kotla,4.0,0,31,2,7.75,10,1,0
32,2013-04-23,Kings XI Punjab,Feroz Shah Kotla,3.0,0,19,0,6.33,9,0,0
39,2013-04-28,Pune Warriors,Shaheed Veer Narayan Singh International Stadium,4.0,0,24,2,6.0,13,1,0
44,2013-05-01,Kolkata Knight Riders,Shaheed Veer Narayan Singh International Stadium,4.0,0,36,2,9.0,11,2,0
48,2013-05-04,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2.5,0,27,0,9.53,7,1,0
52,2013-05-07,Rajasthan Royals,Sawai Mansingh Stadium,3.0,0,28,0,9.33,7,2,0
57,2013-05-10,Royal Challengers Bangalore,Feroz Shah Kotla,4.0,0,65,0,16.25,2,1,0
64,2013-05-14,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,26,2,6.5,7,0,0
67,2013-05-16,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,4.0,0,38,0,9.5,8,0,0
71,2013-05-19,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,52,1,13.0,6,1,1
