match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2008-04-19,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",3,5,0,0,60.0,not out,6
6,2008-04-21,Rajasthan Royals,Sawai Mansingh Stadium,12,19,0,1,63.16,b SK Trivedi,6
10,2008-04-25,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",6,3,0,0,200.0,c DS Kulkarni b A Nehra,2
13,2008-04-27,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",10,7,2,0,142.86,c KD Karthik b Mohammad Asif,7
22,2008-05-03,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",24,26,2,0,92.31,not out,7
25,2008-05-05,Royal Challengers Bangalore,M Chinnaswamy Stadium,17,17,1,1,100.0,not out,6
31,2008-05-10,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",40,18,3,3,222.22,c SK Raina b L Balaji,7
45,2008-05-21,Mumbai Indians,Wankhede Stadium,9,5,0,1,180.0,not out,6
52,2008-05-25,Kolkata Knight Riders,Eden Gardens,7,4,1,0,175.0,b Umar Gul,6
58,2008-05-31,Chennai Super Kings,Wankhede Stadium,3,12,0,0,25.0,"run out (M Ntini, MS Gony)",6
