match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2008-04-19,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",4.0,0,47,2,11.75,6,0,0
6,2008-04-21,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,21,1,5.25,11,2,0
10,2008-04-25,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",4.0,1,19,2,4.75,15,2,0
13,2008-04-27,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",4.0,0,26,2,6.5,7,3,0
19,2008-05-01,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,30,2,7.5,8,1,0
22,2008-05-03,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",4.0,0,18,2,4.5,15,1,0
25,2008-05-05,Royal Challengers Bangalore,M Chinnaswamy Stadium,3.2,1,13,1,3.9,14,1,0
31,2008-05-10,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,33,0,8.25,9,3,0
34,2008-05-12,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",4.0,0,23,1,5.75,9,1,0
40,2008-05-17,Delhi Daredevils,Feroz Shah Kotla,2.0,0,13,0,6.5,8,0,0
45,2008-05-21,Mumbai Indians,Wankhede Stadium,4.0,0,37,0,9.25,8,1,0
52,2008-05-25,Kolkata Knight Riders,Eden Gardens,3.4,0,36,0,9.82,10,1,0
56,2008-05-28,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",4.0,0,10,1,2.5,17,0,0
58,2008-05-31,Chennai Super Kings,Wankhede Stadium,4.0,0,24,1,6.0,13,2,0
