innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Sunrisers Hyderabad,Abhishek Sharma,34,22,2,2,154.55,c LH Ferguson b RJW Topley,1
1,Sunrisers Hyderabad,TM Head,102,41,9,8,248.78,c F du Plessis b LH Ferguson,2
1,Sunrisers Hyderabad,H Klaasen,67,31,2,7,216.13,c Vijaykumar Vyshak b LH Ferguson,3
1,Sunrisers Hyderabad,AK Markram,32,17,2,2,188.24,not out,4
1,Sunrisers Hyderabad,Abdul Samad,37,10,4,3,370.0,not out,5
2,Royal Challengers Bengaluru,V Kohli,42,20,6,2,210.0,b M Markande,1
2,Royal Challengers Bengaluru,F du Plessis,62,28,7,4,221.43,c H Klaasen b PJ Cummins,2
2,Royal Challengers Bengaluru,WG Jacks,7,4,1,0,175.0,run out (JD Unadkat),3
2,Royal Challengers Bengaluru,RM Patidar,9,5,0,1,180.0,c Nithish Kumar Reddy b M Markande,4
2,Royal Challengers Bengaluru,Saurav Chauhan,0,1,0,0,0.0,lbw b PJ Cummins,5
2,Royal Challengers Bengaluru,KD Karthik,83,35,5,7,237.14,c H Klaasen b T Natarajan,6
2,Royal Challengers Bengaluru,MK Lomror,19,11,0,2,172.73,b PJ Cummins,7
2,Royal Challengers Bengaluru,Anuj Rawat,25,14,5,0,178.57,not out,8
2,Royal Challengers Bengaluru,Vijaykumar Vyshak,1,2,0,0,50.0,not out,9
